date,away,home,offensive_first_downs,offensive_third_down_conversions,offensive_third_down_opportunities,offensive_fourth_down_conversions,offensive_fourth_down_conversion_attempts,offensive_passing_completions,offensive_passing_attempts,offensive_passing_yards,offensive_rushing_attempts,offensive_rushing_yards,offensive_total_yards,offensive_sacks_taken,offensive_yards_lost_from_sacks,offensive_fumbles,offensive_interceptions,offensive_turnovers,offensive_penalties,offensive_penalty_yards,offensive_redzone_conversions,offensive_redzone_drives,team_def_st_td,offensive_drives,team_offensive_time_of_possession,defensive_first_downs_allowed,defensive_third_down_conversions_allowed,defensive_third_down_opportunities,defensive_fourth_down_conversions_allowed,defensive_fourth_down_conversion_attempts,defensive_passing_completions,defensive_passing_attempts,defensive_passing_yards_allowed,defensive_rushing_attempts,defensive_rushing_yards_allowed,defensive_total_yards_allowed,defensive_sacks,defensive_sack_yards,defensive_fumbles_forced,defensive_int_forced,defensive_turnovers_forced,opposing_team_team_penalties,opposing_team_penalty_yards,defensive_redzone_conversions,defensive_redzone_opportunities,opposing_team_def_st_td,opposing_team_drives,opposing_team_possession,points_scored,points_allowed,game_result
2014-10-19,Vikings,Bills,16,5,16,0,0,15,26,118,29,158,276,5,39,0,2,2,7,50,1,2,0,13,32.38333333333333,22,4,12,1,1,31,43,255,19,118,373,6,28,3,1,4,8,48,1,3,0,13,27.616666666666667,16,17,1
2014-10-26,Vikings,Buccaneers,22,6,15,0,0,24,42,235,22,97,332,1,6,0,0,0,6,59,1,2,2,12,30.566666666666663,15,1,12,2,2,19,28,159,23,66,225,5,12,1,1,2,8,52,1,1,0,12,29.716666666666665,19,13,0
2014-11-02,Commanders,Vikings,24,8,15,0,1,26,42,252,27,100,352,2,16,0,0,0,9,60,3,3,0,11,30.433333333333337,21,6,13,0,1,18,28,225,29,122,347,5,26,0,1,1,6,55,3,5,0,12,29.566666666666663,26,29,1
2014-11-16,Vikings,Bears,10,2,11,2,2,18,28,147,16,96,243,2,11,0,1,1,2,18,1,2,0,10,21.366666666666667,24,10,17,2,3,31,43,330,31,138,468,0,0,0,2,2,7,60,1,2,0,10,38.63333333333333,13,21,1
2014-11-23,Packers,Vikings,20,5,13,1,1,21,37,196,25,112,308,2,14,0,1,1,7,77,1,1,0,9,28.25,24,6,11,0,0,19,29,207,32,155,362,1,2,0,0,0,8,75,3,3,0,10,31.75,24,21,0
2014-11-30,Panthers,Vikings,12,4,11,0,0,15,21,118,24,92,210,3,20,0,0,0,5,25,2,2,2,9,24.2,23,7,16,1,1,18,35,170,33,178,348,4,24,0,1,1,4,35,0,2,0,12,35.8,13,31,1
2014-12-07,Jets,Vikings,19,6,12,0,0,19,27,297,28,114,411,3,12,1,1,2,6,70,0,1,3,12,28.783333333333335,19,8,17,0,0,18,29,242,42,168,410,3,12,1,1,2,4,40,0,5,0,12,35.86666666666667,24,30,1
2014-12-14,Vikings,Lions,21,4,11,1,2,31,41,284,21,76,360,4,31,0,2,2,3,25,2,3,0,10,34.71666666666667,11,2,11,0,0,17,28,153,22,80,233,0,0,0,0,0,5,35,1,4,0,10,25.283333333333335,14,16,1
2014-12-21,Vikings,Dolphins,20,7,12,0,0,19,26,238,28,119,357,4,21,0,1,1,8,74,3,5,0,11,26.9,36,9,13,0,0,35,47,383,29,110,493,1,13,1,1,2,7,54,5,5,0,12,33.1,35,37,1
2014-12-28,Bears,Vikings,15,8,15,0,1,17,25,190,33,121,311,3,19,0,1,1,4,25,0,2,0,10,28.45,12,4,15,2,3,23,36,165,21,99,264,2,7,0,0,0,8,50,0,2,0,9,31.55,9,13,1
2015-09-14,Vikings,49ers,17,1,9,0,2,23,32,177,17,71,248,5,54,0,1,1,5,25,0,1,0,10,26.966666666666665,25,5,12,0,0,17,26,165,39,230,395,1,0,1,0,1,8,57,2,5,0,9,33.03333333333333,3,20,1
2015-09-20,Lions,Vikings,20,7,14,1,1,14,18,151,42,199,350,1,2,1,0,1,10,97,3,6,0,11,31.1,25,6,13,2,2,32,53,285,16,38,323,1,1,2,1,3,6,39,2,3,0,10,28.9,16,26,1
2015-09-27,Chargers,Vikings,18,3,9,0,0,13,24,121,31,163,284,0,0,0,1,1,3,39,2,3,2,11,26.516666666666666,21,8,17,0,1,26,40,279,28,90,369,4,30,1,1,2,7,74,1,2,0,11,33.483333333333334,14,31,1
2015-10-04,Vikings,Broncos,19,6,16,2,2,27,41,212,21,113,325,7,57,1,0,1,9,63,1,2,0,11,33.9,18,2,9,1,1,17,27,200,24,144,344,2,13,0,2,2,8,40,1,3,0,12,26.1,20,23,1
2015-10-18,Chiefs,Vikings,16,6,17,1,1,17,31,237,35,84,321,2,12,0,2,2,5,50,1,3,0,12,33.11666666666667,16,3,12,0,2,22,37,271,18,57,328,2,11,1,0,1,8,95,0,2,0,11,26.883333333333333,10,16,1
2015-10-25,Vikings,Lions,25,5,13,0,1,25,35,285,35,140,425,4,31,1,0,1,3,31,1,4,0,12,36.45,14,1,10,0,2,18,26,197,17,77,274,7,59,0,0,0,5,30,2,3,0,11,23.55,28,19,0
2015-11-01,Vikings,Bears,17,5,12,0,0,17,30,180,25,147,327,1,7,0,1,1,4,35,0,2,1,10,27.3,18,3,12,1,1,22,33,208,25,97,305,1,3,0,0,0,4,38,1,2,0,10,32.7,23,20,0
2015-11-08,Rams,Vikings,21,3,13,0,0,15,27,148,35,145,293,1,11,0,1,1,6,67,2,3,0,14,33.21666666666667,18,2,16,1,1,18,33,160,36,160,320,1,8,0,0,0,12,87,1,2,0,14,32.45,18,21,1
2015-11-15,Vikings,Raiders,21,4,11,0,0,14,22,122,33,263,385,4,18,0,0,0,3,15,1,3,1,11,33.016666666666666,20,7,14,0,0,29,43,287,19,84,371,2,15,0,2,2,8,82,1,3,0,11,26.983333333333334,30,14,0
2015-11-22,Packers,Vikings,16,5,13,0,2,25,38,248,18,94,342,6,48,1,0,1,8,110,1,1,0,12,29.633333333333333,19,6,16,0,0,16,34,196,34,124,320,2,16,0,0,0,4,19,1,2,0,12,30.366666666666667,30,13,0
2015-11-29,Vikings,Falcons,24,7,12,0,0,20,28,174,39,191,365,0,0,0,1,1,9,53,1,2,0,9,33.46666666666667,22,5,11,0,1,22,31,210,24,116,326,2,20,1,2,3,6,78,1,3,0,9,26.533333333333335,20,10,0
2015-12-06,Seahawks,Vikings,9,2,10,0,1,17,28,94,16,31,125,4,24,0,1,1,9,95,0,0,1,10,24.833333333333332,25,9,13,1,1,21,28,260,36,173,433,2,14,1,0,1,9,65,3,4,0,10,35.166666666666664,38,7,0
2015-12-10,Vikings,Cardinals,23,6,11,0,0,25,36,317,24,72,389,3,18,3,0,3,3,25,2,3,0,9,28.016666666666666,22,6,13,1,1,25,35,296,29,97,393,2,14,0,0,0,4,30,0,2,0,10,31.983333333333334,20,23,1
2015-12-20,Bears,Vikings,20,8,12,0,0,17,20,221,36,129,350,1,10,0,0,0,4,45,4,4,0,9,32.166666666666664,21,5,12,1,1,26,37,199,20,94,293,5,32,1,1,2,6,39,2,2,0,11,27.833333333333332,17,38,1
2015-12-27,Giants,Vikings,17,6,16,0,0,15,25,150,40,218,368,3,18,0,0,0,2,10,2,5,2,14,34.95,15,1,11,0,2,20,34,272,20,91,363,4,30,0,3,3,7,48,0,1,0,15,25.05,17,49,1
2016-01-03,Vikings,Packers,14,2,11,1,1,10,19,91,27,151,242,3,8,1,1,2,5,37,1,2,2,10,24.3,19,2,15,3,6,28,44,274,26,76,350,5,17,1,1,2,7,54,1,4,0,12,35.7,20,13,0
2016-09-11,Vikings,Titans,15,6,14,0,0,18,33,236,28,65,301,0,0,0,0,0,3,39,0,3,4,10,29.583333333333332,19,8,14,0,0,25,41,252,22,64,316,2,19,2,1,3,2,10,2,3,0,11,30.416666666666668,25,16,0
2016-09-18,Packers,Vikings,15,4,14,1,2,22,31,254,22,30,284,4,32,1,0,1,13,137,1,1,0,11,30.3,20,6,13,0,1,20,36,180,23,83,263,5,33,2,1,3,6,72,2,3,0,12,29.7,14,17,1
2016-09-25,Vikings,Panthers,13,3,12,0,0,18,28,153,24,58,211,2,18,0,0,0,6,42,1,3,1,12,25.133333333333333,18,6,16,0,2,22,36,201,28,105,306,8,64,0,3,3,10,65,1,1,0,12,34.86666666666667,22,10,0
2016-10-03,Giants,Vikings,22,8,16,0,0,26,36,262,33,104,366,0,0,0,0,0,6,37,3,3,0,13,35.53333333333333,18,2,12,0,2,25,45,261,18,78,339,0,0,1,1,2,8,69,1,2,0,11,24.466666666666665,10,24,1
2016-10-09,Texans,Vikings,22,7,14,0,0,22,30,255,37,96,351,2,16,0,0,0,9,97,2,3,1,11,37.46666666666667,16,1,13,0,1,19,42,155,14,59,214,4,29,0,1,1,4,15,1,2,0,11,22.533333333333335,13,31,1
2016-10-23,Vikings,Eagles,18,9,19,1,3,24,41,189,27,93,282,6,35,3,1,4,7,56,1,4,0,12,32.13333333333333,15,4,11,1,1,16,28,138,26,101,239,0,0,2,2,4,7,53,1,3,1,13,27.866666666666667,10,21,1
2016-10-31,Vikings,Bears,15,2,13,2,2,23,37,201,18,57,258,5,27,0,0,0,1,10,0,1,0,10,27.316666666666663,19,7,14,0,0,20,31,245,29,158,403,1,7,0,0,0,2,20,2,4,0,10,32.68333333333333,10,20,1
2016-11-06,Lions,Vikings,22,6,14,1,2,31,40,259,25,78,337,2,14,0,0,0,8,54,2,5,0,10,33.13333333333333,18,7,14,0,0,23,36,214,25,97,311,1,5,0,1,1,6,57,1,1,0,11,33.516666666666666,22,16,0
2016-11-13,Vikings,Commanders,22,5,11,0,1,31,40,284,21,47,331,3,23,0,1,1,4,35,2,2,0,10,30.066666666666663,23,6,12,0,0,22,33,260,28,128,388,1,2,1,0,1,4,35,1,4,0,10,29.933333333333337,20,26,1
2016-11-20,Cardinals,Vikings,16,6,13,0,1,20,28,145,24,72,217,2,24,1,0,1,10,73,2,4,3,12,28.966666666666665,24,4,13,0,1,20,38,155,28,135,290,4,43,0,2,2,8,96,2,4,0,12,31.033333333333335,24,30,1
2016-11-24,Vikings,Lions,17,2,10,0,1,31,37,224,16,82,306,0,0,0,1,1,5,40,1,3,0,9,31.516666666666666,18,6,14,0,2,23,40,214,19,94,308,2,18,0,0,0,4,16,1,2,0,10,28.483333333333334,13,16,1
2016-12-01,Cowboys,Vikings,21,6,16,0,0,33,47,231,19,87,318,3,22,1,0,1,8,57,1,3,0,11,33.28333333333333,13,1,9,0,0,12,18,124,28,140,264,3,15,2,0,2,10,78,2,2,0,13,26.716666666666665,17,15,0
2016-12-11,Vikings,Jaguars,22,3,11,0,1,24,34,292,29,85,377,0,0,1,0,1,7,93,2,5,0,11,31.116666666666667,18,7,16,1,1,23,37,230,24,85,315,4,27,0,0,0,14,114,1,2,0,10,28.883333333333333,25,16,0
2016-12-18,Colts,Vikings,20,3,9,0,1,32,42,248,9,34,282,5,43,2,1,3,6,27,0,2,0,10,22.966666666666665,27,7,13,0,1,21,28,250,40,161,411,0,0,0,0,0,5,55,2,3,0,10,37.03333333333333,34,6,0
2016-12-24,Vikings,Packers,22,5,15,3,3,34,50,353,20,93,446,4,29,2,0,2,8,70,2,4,0,14,31.016666666666666,19,6,13,0,0,28,39,308,15,40,348,4,39,0,0,0,3,21,3,4,0,12,28.983333333333334,25,38,1
2017-01-01,Bears,Vikings,21,6,12,0,1,25,34,250,28,124,374,0,0,0,1,1,2,15,3,4,2,10,30.2,19,2,9,1,2,13,20,140,37,183,323,2,9,3,2,5,6,49,1,4,0,10,29.8,10,38,1
2017-09-11,Saints,Vikings,23,9,14,0,0,27,32,341,30,129,470,1,5,0,0,0,5,50,3,6,0,9,31.266666666666666,19,4,11,0,0,27,37,284,21,60,344,1,7,0,0,0,6,52,1,5,0,9,28.733333333333334,19,29,1
2017-09-17,Vikings,Steelers,14,5,15,0,3,20,38,146,20,91,237,2,21,1,0,1,11,131,1,1,0,12,25.633333333333333,22,3,13,0,0,23,35,233,32,102,335,2,10,0,0,0,10,72,2,4,0,12,34.36666666666667,9,26,1
2017-09-24,Buccaneers,Vikings,25,7,13,0,0,25,33,369,37,125,494,0,0,0,0,0,5,53,3,5,0,11,37.766666666666666,20,1,6,0,0,28,40,316,9,26,342,2,12,0,3,3,7,37,1,1,0,10,22.233333333333334,17,34,1
2017-10-01,Lions,Vikings,15,3,10,0,1,16,30,197,22,87,284,2,22,3,0,3,2,10,1,2,0,11,23.55,19,3,13,0,0,19,31,154,31,97,251,6,55,0,0,0,6,60,1,3,0,12,36.45,14,7,0
2017-10-09,Vikings,Bears,17,6,15,0,0,22,32,141,31,159,300,4,35,0,0,0,9,69,1,3,0,12,31.4,16,3,12,1,1,13,26,159,29,115,274,1,7,1,1,2,8,55,0,0,0,12,28.6,20,17,0
2017-10-15,Packers,Vikings,24,4,12,0,1,24,38,239,32,112,351,0,0,1,1,2,7,65,1,3,0,13,32.15,14,4,17,2,3,20,37,155,24,72,227,4,20,0,3,3,8,92,1,3,0,12,27.85,10,23,1
2017-10-22,Ravens,Vikings,17,7,15,0,0,20,31,188,33,169,357,0,0,0,1,1,4,47,0,3,0,10,32.016666666666666,16,6,16,1,1,27,39,144,20,64,208,5,42,0,0,0,3,15,1,1,0,11,27.983333333333334,16,24,1
2017-10-29,Vikings,Browns,26,6,16,0,0,27,43,287,34,88,375,1,1,0,1,1,5,58,3,5,0,14,37.86666666666667,16,4,13,0,1,18,34,161,22,115,276,3,18,2,0,2,5,74,1,3,0,13,22.133333333333333,33,16,0
2017-11-12,Vikings,Commanders,21,8,12,0,0,21,29,304,31,102,406,0,0,0,2,2,3,40,5,5,0,11,28.9,24,5,14,3,5,26,45,313,27,81,394,1,14,0,1,1,2,15,2,4,0,11,31.1,38,30,0
2017-11-19,Rams,Vikings,27,7,14,1,1,27,38,280,35,171,451,0,0,0,0,0,7,65,2,2,0,10,37.36666666666667,15,3,11,0,1,23,37,209,17,45,254,2,16,1,0,1,8,60,1,3,0,10,22.633333333333333,7,24,1
2017-11-23,Vikings,Lions,28,6,13,0,0,21,30,272,41,136,408,2,10,0,0,0,9,74,3,5,0,12,34.95,17,3,11,0,1,20,35,236,15,53,289,3,14,1,1,2,8,54,1,3,0,11,25.05,30,23,0
2017-12-03,Vikings,Falcons,22,6,12,0,0,25,30,207,31,105,312,2,20,0,0,0,6,51,2,3,0,9,34.03333333333333,15,1,10,1,1,16,29,173,22,102,275,0,0,0,0,0,7,55,0,1,0,8,25.966666666666665,14,9,0
2017-12-10,Vikings,Panthers,21,7,15,0,1,27,44,256,21,100,356,6,24,1,2,3,2,30,1,4,0,13,28.7,15,5,15,0,0,13,25,129,36,216,345,2,8,0,1,1,6,48,3,4,0,14,31.3,24,31,1
2017-12-17,Bengals,Vikings,18,4,12,0,0,20,25,222,34,124,346,2,14,0,1,1,11,93,3,4,2,13,35.86666666666667,8,1,13,1,3,14,28,115,20,46,161,3,17,0,2,2,5,44,1,1,0,13,24.133333333333333,7,34,1
2017-12-23,Vikings,Packers,15,4,15,0,0,14,25,124,33,112,236,3,15,0,0,0,2,10,1,3,0,12,31.616666666666667,12,4,15,0,4,17,40,126,24,113,239,1,4,0,2,2,6,79,0,2,0,12,28.383333333333333,16,0,0
2017-12-31,Bears,Vikings,21,5,13,0,0,21,29,180,36,147,327,2,9,0,0,0,12,103,3,3,0,13,35.916666666666664,12,1,12,0,2,20,37,171,15,30,201,1,7,0,0,0,10,116,0,2,0,11,24.083333333333332,10,23,1
2018-09-09,49ers,Vikings,19,7,17,0,1,20,36,227,32,116,343,3,17,1,0,1,7,52,1,2,2,12,31.15,20,5,13,0,0,15,33,237,25,90,327,3,24,1,3,4,3,21,1,4,0,12,28.85,16,24,1
2018-09-23,Bills,Vikings,21,5,14,0,1,40,55,278,6,14,292,4,18,2,1,3,6,59,1,1,0,12,24.25,16,4,13,1,1,15,22,164,38,128,292,3,32,0,0,0,12,84,2,3,0,11,35.75,27,6,0
2018-09-27,Vikings,Rams,25,8,16,2,2,36,50,392,17,54,446,4,30,1,0,1,4,35,2,4,0,11,32.233333333333334,25,1,6,0,1,26,34,456,20,100,556,1,9,0,0,0,2,15,2,4,0,12,27.766666666666666,31,38,1
2018-10-07,Vikings,Eagles,19,4,11,0,0,30,37,298,23,77,375,1,3,1,0,1,4,23,1,4,2,10,32.78333333333333,21,2,9,1,1,24,35,283,17,81,364,3,28,2,0,2,8,52,2,5,0,11,27.216666666666665,23,21,0
2018-10-14,Cardinals,Vikings,20,5,14,0,1,24,34,216,32,195,411,4,17,1,1,2,9,52,2,3,0,14,34.36666666666667,16,0,10,0,2,21,31,208,20,60,268,4,32,1,1,2,5,30,1,3,2,13,25.633333333333333,17,27,1
2018-10-21,Vikings,Jets,15,2,15,1,1,25,40,228,24,88,316,1,13,0,0,0,6,55,1,3,0,17,32.18333333333333,16,2,13,1,2,17,42,192,24,71,263,3,14,1,3,4,8,71,2,3,0,17,27.816666666666663,37,17,0
2018-10-28,Saints,Vikings,27,5,10,2,3,31,41,338,22,85,423,4,21,1,1,2,6,54,3,4,0,10,31.383333333333333,17,4,9,0,0,19,24,164,29,106,270,0,0,0,1,1,7,64,2,3,2,8,28.616666666666667,30,20,0
2018-11-04,Lions,Vikings,17,3,8,1,1,18,22,155,23,128,283,1,9,1,1,2,3,15,2,3,2,9,23.25,18,4,15,3,3,25,36,143,24,66,209,10,56,1,0,1,8,66,0,3,0,11,36.75,9,24,1
2018-11-18,Vikings,Bears,19,5,12,1,1,30,46,246,14,22,268,2,16,1,2,3,4,50,2,5,0,11,25.516666666666666,24,6,12,0,0,20,31,160,39,148,308,1,5,1,2,3,5,46,1,2,2,11,34.483333333333334,20,25,1
2018-11-25,Packers,Vikings,22,7,14,0,1,29,38,325,29,91,416,2,17,0,0,0,6,55,1,3,0,12,34.61666666666667,14,2,10,0,1,17,28,172,19,82,254,4,26,1,0,1,4,20,2,2,0,10,25.383333333333333,17,24,1
2018-12-02,Vikings,Patriots,16,3,12,1,2,32,44,183,13,95,278,2,18,0,2,2,5,55,1,1,0,11,26.65,27,7,14,1,1,24,32,311,39,160,471,0,0,0,1,1,7,60,2,3,0,12,33.35,10,24,1
2018-12-10,Vikings,Seahawks,16,2,10,0,2,20,33,199,21,77,276,2,9,1,0,1,4,51,1,2,0,11,28.183333333333337,19,3,11,1,1,10,20,60,42,214,274,2,12,0,1,1,4,45,1,4,2,10,31.816666666666663,7,21,1
2018-12-16,Dolphins,Vikings,22,5,13,0,0,14,21,198,40,220,418,2,17,0,1,1,6,45,4,6,0,13,33.266666666666666,12,2,12,0,2,11,24,37,20,156,193,9,71,0,0,0,8,49,0,1,2,11,26.733333333333334,17,41,1
2018-12-23,Vikings,Lions,16,4,13,0,1,21,28,240,28,100,340,2,13,0,0,0,11,78,2,5,0,12,28.533333333333335,17,4,16,1,3,23,43,137,23,86,223,3,24,0,0,0,7,55,0,1,0,12,31.466666666666665,27,9,0
2018-12-30,Bears,Vikings,12,1,11,1,4,20,33,101,15,63,164,4,31,0,0,0,3,30,1,1,0,10,22.866666666666667,17,8,14,0,1,18,26,163,37,169,332,0,0,0,0,0,11,102,3,3,0,11,37.13333333333333,24,10,0
2019-09-08,Falcons,Vikings,18,5,10,0,0,8,10,97,38,172,269,1,1,0,0,0,11,100,3,3,0,10,29.783333333333335,27,2,8,2,2,33,46,272,17,73,345,4,32,1,2,3,9,78,1,2,0,10,30.216666666666665,12,28,1
2019-09-15,Vikings,Packers,15,4,13,0,0,14,32,223,27,198,421,1,7,2,2,4,8,100,0,2,0,15,25.9,20,5,15,0,1,22,34,191,33,144,335,2,18,2,0,2,6,35,3,3,0,14,34.1,16,21,1
2019-09-22,Raiders,Vikings,23,5,9,0,0,15,21,174,38,211,385,0,0,0,0,0,6,59,3,4,0,10,31.533333333333335,17,3,11,2,3,27,34,214,20,88,302,4,28,0,1,1,7,84,1,2,0,9,28.466666666666665,14,34,1
2019-09-29,Vikings,Bears,15,5,13,1,2,27,36,182,16,40,222,6,51,2,0,2,7,55,1,1,0,10,24.55,17,5,16,2,3,24,33,197,33,72,269,1,7,0,0,0,7,50,1,4,0,10,35.45,6,16,1
2019-10-06,Vikings,Giants,22,5,11,1,1,22,27,279,34,211,490,3,27,1,0,1,12,112,2,5,0,10,32.666666666666664,18,8,16,0,3,21,38,147,20,64,211,4,35,0,1,1,5,45,0,2,0,9,27.333333333333332,28,10,0
2019-10-13,Eagles,Vikings,26,2,10,1,1,22,29,325,35,122,447,1,8,1,1,2,4,30,3,4,0,12,32.06666666666667,19,4,12,1,3,26,41,292,22,108,400,2,14,1,2,3,7,49,1,1,0,12,27.933333333333337,20,38,1
2019-10-20,Vikings,Lions,32,6,10,0,0,24,34,338,37,166,504,0,0,0,0,0,6,60,5,5,0,11,32.166666666666664,26,6,11,0,1,30,45,352,20,81,433,2,12,0,1,1,8,67,4,4,0,10,27.833333333333332,42,30,0
2019-10-24,Commanders,Vikings,22,8,15,1,3,23,26,273,38,161,434,3,12,1,0,1,7,74,1,4,0,8,36.6,14,2,7,0,0,15,21,131,16,85,216,4,32,1,1,2,4,46,0,2,0,9,23.4,9,19,1
2019-11-03,Vikings,Chiefs,17,5,15,1,1,19,38,212,27,96,308,1,8,0,0,0,3,25,3,4,0,12,28.2,17,4,13,1,1,25,35,230,18,147,377,5,45,1,0,1,4,25,0,2,0,13,31.8,23,26,1
2019-11-10,Vikings,Cowboys,27,8,14,1,1,23,32,211,36,153,364,1,9,0,0,0,5,35,3,5,0,9,33.45,24,9,15,0,2,28,47,393,22,50,443,1,4,0,1,1,5,39,1,3,0,9,26.55,28,24,0
2019-11-17,Broncos,Vikings,19,5,12,2,2,29,35,284,18,37,321,5,35,2,0,2,5,49,2,2,0,11,23.283333333333335,20,5,18,4,4,18,40,270,33,124,394,2,8,0,1,1,6,35,2,5,0,11,36.71666666666667,23,27,1
2019-12-02,Vikings,Seahawks,17,5,10,0,1,22,38,276,14,78,354,0,0,2,1,3,3,30,2,2,2,12,20.25,24,7,15,1,1,21,31,226,43,218,444,2,14,1,1,2,1,30,3,6,0,13,39.75,30,37,1
2019-12-08,Lions,Vikings,22,5,14,0,1,24,30,234,39,120,354,1,8,0,0,0,8,55,2,3,0,12,33.7,18,7,16,1,1,24,40,161,22,70,231,5,44,0,2,2,4,28,1,2,0,12,26.3,7,20,1
2019-12-15,Vikings,Chargers,18,7,14,0,0,19,25,207,37,137,344,0,0,0,1,1,5,41,3,6,2,11,32.31666666666667,17,6,11,1,2,28,39,283,19,62,345,3,24,4,3,7,5,48,1,2,0,12,27.683333333333337,39,10,0
2019-12-23,Packers,Vikings,7,4,15,0,2,16,32,82,16,57,139,5,40,0,1,1,3,30,0,1,0,13,22.466666666666665,22,5,14,0,0,26,40,199,32,184,383,3,17,2,1,3,2,20,1,3,0,14,37.53333333333333,23,10,0
2019-12-29,Bears,Vikings,14,4,9,0,0,12,21,126,26,174,300,0,0,1,2,3,3,40,1,5,0,10,22.333333333333332,24,7,16,1,2,26,37,179,34,158,337,4,28,1,0,1,3,34,1,5,0,9,37.666666666666664,21,19,0
2020-09-13,Packers,Vikings,25,3,6,0,1,19,25,248,22,134,382,2,11,0,1,1,5,20,3,4,0,10,18.733333333333334,31,6,11,1,2,32,44,364,32,158,522,0,0,0,0,0,6,63,3,6,0,10,41.266666666666666,43,34,0
2020-09-20,Vikings,Colts,12,2,9,0,0,11,26,95,18,80,175,3,18,0,3,3,6,45,1,2,0,10,21.583333333333332,24,3,11,1,1,19,25,203,40,151,354,2,11,0,1,1,9,93,2,4,0,10,38.416666666666664,11,28,1
2020-09-27,Titans,Vikings,22,4,10,0,1,16,27,238,33,226,464,2,13,1,2,3,3,20,2,2,0,13,28.466666666666665,23,3,13,1,1,23,37,310,34,134,444,2,11,0,1,1,4,45,2,4,0,13,31.533333333333335,31,30,0
2020-10-04,Vikings,Texans,24,5,12,1,1,16,22,248,40,162,410,3,12,0,0,0,4,36,4,5,0,12,36.516666666666666,20,3,12,1,2,20,33,290,26,96,386,3,10,1,0,1,2,15,0,3,0,10,23.483333333333334,31,23,0
2020-10-11,Vikings,Seahawks,31,6,14,2,3,27,39,248,41,201,449,3,1,1,1,2,6,55,3,4,0,11,39.46666666666667,18,0,7,2,2,20,32,190,16,124,314,4,27,0,1,1,3,25,3,3,0,11,20.533333333333335,26,27,1
2020-10-18,Falcons,Vikings,19,3,10,1,2,24,36,333,13,32,365,1,10,0,3,3,3,30,2,3,0,12,19.883333333333333,24,9,17,3,3,30,40,363,37,99,462,2,8,1,0,1,5,25,2,3,0,12,40.11666666666667,40,23,0
2020-11-01,Vikings,Packers,20,4,8,1,1,11,14,151,34,173,324,1,9,0,0,0,7,36,2,2,0,7,27.8,24,5,11,3,5,27,41,291,24,109,400,1,0,1,0,1,9,85,3,3,0,8,32.2,28,22,0
2020-11-08,Lions,Vikings,22,4,10,0,1,13,20,212,34,275,487,1,8,0,0,0,9,69,3,4,0,11,27.183333333333337,30,6,12,0,0,31,45,292,27,129,421,2,13,0,3,3,3,37,2,5,0,12,30.666666666666668,20,34,1
2020-11-16,Vikings,Bears,19,8,15,0,0,25,36,286,33,99,385,1,6,1,1,2,4,35,2,3,0,13,35.833333333333336,10,2,11,0,2,16,31,108,17,41,149,2,16,1,1,2,1,5,0,1,1,11,24.166666666666668,19,13,0
2020-11-22,Cowboys,Vikings,24,6,10,0,1,22,30,305,29,125,430,2,9,2,0,2,8,80,3,3,0,11,31.816666666666663,24,5,11,2,3,22,32,196,31,180,376,1,7,0,1,1,4,30,3,4,0,11,28.183333333333337,31,28,0
2020-11-29,Panthers,Vikings,26,6,13,1,1,34,45,291,24,96,387,2,16,3,0,3,8,52,3,4,0,11,31.216666666666665,21,6,14,1,1,19,36,267,28,107,374,0,0,0,1,1,7,58,0,3,4,9,28.783333333333335,27,28,1
2020-12-06,Jaguars,Vikings,30,7,16,0,0,28,43,275,38,145,420,4,30,1,1,2,6,41,2,4,0,16,37.55,20,4,13,0,0,28,42,266,25,124,390,2,14,2,2,4,10,83,1,2,2,14,30.633333333333333,24,27,1
2020-12-13,Vikings,Buccaneers,27,5,15,4,5,24,37,173,33,162,335,6,52,1,0,1,5,71,2,4,0,8,39.05,17,5,11,0,0,15,23,196,26,107,303,0,0,0,0,0,5,34,2,3,0,9,20.95,14,26,1
2020-12-20,Bears,Vikings,26,4,11,0,2,24,35,249,28,158,407,3,22,0,1,1,1,5,2,4,0,10,27.016666666666666,23,6,12,0,0,15,21,198,42,199,397,1,4,0,1,1,4,36,3,5,0,10,32.983333333333334,33,27,0
2020-12-25,Vikings,Saints,25,3,9,1,2,27,41,274,17,90,364,2,17,0,0,0,3,20,5,5,0,11,23.216666666666665,36,5,9,1,1,21,28,319,45,264,583,0,0,0,2,2,4,38,6,7,0,11,36.78333333333333,33,52,1
2021-01-03,Vikings,Lions,31,4,13,2,2,28,40,383,31,125,508,3,22,0,0,0,4,35,3,6,0,11,35.21666666666667,21,5,10,1,1,20,31,288,22,129,417,1,5,1,1,2,7,51,2,2,0,10,24.783333333333335,37,35,0
2021-09-12,Vikings,Bengals,24,6,16,2,2,37,50,336,22,67,403,3,26,1,0,1,12,116,2,2,0,13,35.15,20,3,14,2,3,20,27,217,36,149,366,5,44,0,0,0,3,15,2,3,0,13,34.85,24,27,1
2021-09-19,Vikings,Cardinals,22,2,10,0,0,22,32,242,27,177,419,1,2,0,0,0,3,16,2,3,1,11,28.133333333333333,21,3,9,1,1,29,36,371,21,103,474,3,29,0,2,2,5,40,3,4,0,12,31.866666666666667,33,34,1
2021-09-26,Seahawks,Vikings,28,9,14,0,0,30,38,313,34,140,453,1,10,0,0,0,4,40,3,6,0,8,35.88333333333333,21,3,8,0,1,23,32,283,18,106,389,2,15,0,0,0,4,35,1,1,0,9,24.116666666666667,17,30,1
