date,away,home,offensive_first_downs,offensive_third_down_conversions,offensive_third_down_opportunities,offensive_fourth_down_conversions,offensive_fourth_down_conversion_attempts,offensive_passing_completions,offensive_passing_attempts,offensive_passing_yards,offensive_rushing_attempts,offensive_rushing_yards,offensive_total_yards,offensive_sacks_taken,offensive_yards_lost_from_sacks,offensive_fumbles,offensive_interceptions,offensive_turnovers,offensive_penalties,offensive_penalty_yards,offensive_redzone_conversions,offensive_redzone_drives,team_def_st_td,offensive_drives,team_offensive_time_of_possession,defensive_first_downs_allowed,defensive_third_down_conversions_allowed,defensive_third_down_opportunities,defensive_fourth_down_conversions_allowed,defensive_fourth_down_conversion_attempts,defensive_passing_completions,defensive_passing_attempts,defensive_passing_yards_allowed,defensive_rushing_attempts,defensive_rushing_yards_allowed,defensive_total_yards_allowed,defensive_sacks,defensive_sack_yards,defensive_fumbles_forced,defensive_int_forced,defensive_turnovers_forced,opposing_team_team_penalties,opposing_team_penalty_yards,defensive_redzone_conversions,defensive_redzone_opportunities,opposing_team_def_st_td,opposing_team_drives,opposing_team_possession,points_scored,points_allowed,game_result
2014-09-14,Rams,Buccaneers,20,5,11,0,0,22,29,220,29,119,339,2,15,1,0,1,5,65,1,3,0,8,32.083333333333336,18,4,8,0,0,16,21,175,30,157,332,1,4,0,1,1,4,30,2,5,0,9,27.916666666666668,19,17,0
2014-09-21,Cowboys,Rams,26,8,13,1,2,30,42,327,30,121,448,0,0,1,2,3,8,119,2,4,2,10,32.833333333333336,19,5,10,0,0,18,23,217,29,123,340,0,0,1,1,2,3,15,2,4,2,10,27.166666666666668,34,31,0
2014-10-05,Rams,Eagles,29,7,14,0,1,29,49,341,23,125,466,4,34,3,0,3,10,82,3,4,0,14,32.983333333333334,22,8,15,0,0,24,37,207,33,145,352,0,0,2,1,3,4,39,1,3,3,12,27.016666666666666,28,34,1
2014-10-13,49ers,Rams,19,5,14,0,0,21,42,216,24,93,309,5,20,0,1,1,8,38,1,1,0,14,31.366666666666667,17,6,14,0,2,22,35,343,30,89,432,0,0,1,0,1,5,23,1,2,2,12,28.633333333333333,31,17,0
2014-10-19,Seahawks,Rams,18,4,9,1,1,18,21,173,27,102,275,0,0,0,0,0,2,20,3,3,1,9,27.6,25,6,12,0,0,23,36,292,29,171,463,3,21,0,0,0,10,86,3,5,0,9,32.4,26,28,1
2014-10-26,Rams,Chiefs,13,3,11,0,1,15,25,116,19,84,200,7,44,0,1,1,8,68,1,3,0,12,24.366666666666667,23,6,12,0,0,25,29,215,33,140,355,2,8,1,0,1,7,51,2,3,1,11,35.63333333333333,7,34,1
2014-11-02,Rams,49ers,13,4,12,0,0,13,24,102,27,91,193,1,3,0,2,2,9,83,1,2,0,12,27.566666666666663,20,3,12,0,0,22,33,183,21,80,263,8,54,2,0,2,9,44,0,2,0,12,32.43333333333333,13,10,0
2014-11-09,Rams,Cardinals,16,1,10,1,2,17,30,174,22,70,244,6,42,1,2,3,8,80,1,1,0,14,26.666666666666668,21,6,15,0,0,28,41,307,22,28,335,3,19,0,1,1,5,35,1,2,4,12,33.333333333333336,14,31,1
2014-11-16,Broncos,Rams,16,6,17,0,0,20,29,206,33,131,337,3,14,0,0,0,3,25,0,3,0,12,35.833333333333336,21,4,12,0,3,34,54,369,10,28,397,2,20,0,2,2,8,62,0,0,0,13,24.166666666666668,7,22,1
2014-11-23,Rams,Chargers,16,6,14,1,1,19,36,210,24,107,317,1,7,1,2,3,9,90,2,4,2,12,28.85,19,4,12,0,0,29,35,282,22,128,410,3,9,2,1,3,8,85,0,2,2,11,31.15,24,27,1
2014-11-30,Raiders,Rams,17,1,8,0,0,13,22,176,26,172,348,1,7,0,0,0,8,60,4,5,2,14,23.066666666666663,17,4,18,0,1,29,48,183,21,61,244,6,47,2,3,5,8,73,0,0,0,15,36.93333333333333,0,52,1
2014-12-07,Rams,Commanders,19,6,12,0,0,16,22,198,30,131,329,4,15,0,0,0,11,98,1,3,1,10,32.81666666666667,13,3,12,0,3,23,36,179,12,27,206,7,53,0,2,2,5,51,0,0,0,10,27.183333333333337,24,0,0
2014-12-11,Cardinals,Rams,13,4,15,0,1,20,39,211,20,69,280,2,18,1,1,2,6,69,0,2,0,13,25.6,13,5,17,0,0,16,30,131,33,143,274,1,8,0,0,0,8,59,0,1,0,13,34.4,12,6,0
2014-12-21,Giants,Rams,23,1,6,0,0,24,32,281,20,106,387,2,9,2,1,3,9,76,2,3,0,12,25.216666666666665,19,8,17,0,0,25,32,386,34,128,514,1,5,0,0,0,12,149,3,7,0,12,34.78333333333333,37,27,0
2014-12-28,Rams,Seahawks,15,3,12,0,1,26,37,203,19,42,245,4,40,1,2,3,6,45,0,2,0,11,28.816666666666663,16,7,15,0,1,17,25,222,34,132,354,3,17,1,1,2,2,20,1,1,2,11,31.183333333333337,6,20,1
2015-09-13,Seahawks,Rams,19,6,11,0,0,18,27,276,26,76,352,2,21,3,0,3,4,30,2,4,1,11,28.533333333333335,21,8,19,1,2,32,41,219,32,124,343,6,32,0,1,1,7,46,1,4,3,11,37.46666666666667,31,34,1
2015-09-20,Rams,Commanders,11,2,12,0,1,17,32,146,13,67,213,1,4,0,0,0,9,80,0,0,0,12,22.266666666666666,19,8,16,0,0,23,27,191,37,182,373,2,12,1,0,1,7,53,2,2,0,12,37.733333333333334,10,24,1
2015-09-27,Steelers,Rams,12,2,10,0,2,19,29,187,18,71,258,2,10,0,1,1,7,47,0,1,0,9,27.683333333333337,17,6,12,0,0,25,30,197,22,62,259,5,33,0,1,1,4,63,1,2,0,10,32.31666666666667,12,6,0
2015-10-04,Rams,Cardinals,13,5,13,0,0,16,24,164,26,164,328,1,7,0,0,0,7,66,3,5,0,12,26.783333333333335,26,2,11,1,2,29,46,334,21,113,447,4,18,2,1,3,3,20,1,5,0,12,33.21666666666667,24,22,0
2015-10-11,Rams,Packers,17,5,18,1,1,12,31,143,36,191,334,3,18,0,4,4,8,40,1,4,0,13,33.71666666666667,14,4,13,0,1,19,30,236,27,86,322,2,5,1,2,3,7,67,0,1,2,13,26.283333333333335,10,24,1
2015-10-25,Browns,Rams,16,1,9,0,0,15,23,150,26,158,308,2,13,1,0,1,9,75,2,3,2,12,24.45,19,3,12,0,1,30,37,282,24,82,364,4,15,4,0,4,11,98,0,1,0,13,35.55,6,24,1
2015-11-01,49ers,Rams,16,1,12,0,0,14,23,191,41,197,388,0,0,1,0,1,12,93,1,1,0,15,31.966666666666665,11,3,17,0,1,20,41,151,21,38,189,3,11,0,0,0,13,93,0,1,0,15,28.033333333333335,6,27,1
2015-11-08,Rams,Vikings,18,2,16,1,1,18,33,160,36,160,320,1,8,0,0,0,12,87,1,2,0,14,32.45,21,3,13,0,0,15,27,148,35,145,293,1,11,0,1,1,6,67,2,3,0,14,33.21666666666667,18,21,1
2015-11-15,Bears,Rams,12,4,14,0,2,17,37,191,21,94,285,1,9,1,1,2,8,57,1,2,0,14,25.633333333333333,17,3,12,1,1,19,24,244,37,153,397,2,14,2,0,2,4,44,2,6,0,13,34.36666666666667,37,13,0
2015-11-22,Rams,Ravens,13,3,13,0,0,12,26,131,29,82,213,1,5,4,0,4,6,35,1,1,0,14,27.133333333333333,16,4,16,0,1,27,44,292,28,96,388,1,7,0,2,2,10,137,1,3,0,16,32.86666666666667,13,16,1
2015-11-29,Rams,Bengals,19,6,15,1,3,36,53,251,17,94,345,1,8,0,3,3,7,45,1,2,0,12,29.883333333333333,19,3,10,0,1,21,28,236,31,140,376,0,0,0,1,1,3,35,2,3,2,11,30.116666666666667,7,31,1
2015-12-06,Cardinals,Rams,9,1,12,1,2,15,35,146,15,66,212,0,0,0,1,1,7,104,0,2,0,13,20.216666666666665,29,7,16,0,1,27,41,349,36,175,524,2,13,0,0,0,3,25,2,4,0,12,39.78333333333333,27,3,0
2015-12-13,Lions,Rams,15,4,11,0,0,14,22,114,29,203,317,1,10,0,1,1,5,48,2,2,2,10,26.166666666666668,22,5,13,0,1,30,46,220,20,111,331,4,25,0,1,1,5,45,2,2,0,12,33.833333333333336,14,21,1
2015-12-17,Buccaneers,Rams,16,2,10,0,0,14,17,221,33,98,319,2,13,0,0,0,5,35,2,3,0,12,28.666666666666668,30,3,10,0,1,29,50,363,27,146,509,0,0,1,1,2,9,56,2,4,0,11,31.333333333333332,23,31,1
2015-12-27,Rams,Seahawks,14,5,12,0,0,14,23,103,30,102,205,0,0,0,0,0,5,60,1,1,2,11,27.9,18,8,17,1,1,25,41,253,22,59,312,4,36,2,1,3,10,83,2,3,0,11,32.1,23,17,0
2016-01-03,Rams,49ers,21,3,13,0,1,22,38,231,33,133,364,0,0,0,0,0,11,105,1,3,0,12,38.5,21,8,18,0,1,28,44,350,33,108,458,1,4,0,1,1,7,60,0,4,0,14,33.05,16,19,1
2016-09-12,Rams,49ers,10,3,15,1,2,17,35,120,23,65,185,2,10,0,2,2,10,102,0,0,0,14,27.833333333333332,28,8,17,1,2,22,35,170,42,150,320,0,0,1,0,1,2,10,4,4,0,14,32.166666666666664,0,28,1
2016-09-18,Seahawks,Rams,17,3,12,0,0,18,30,219,25,64,283,3,20,0,0,0,9,78,0,1,0,10,29.95,17,4,13,0,0,22,35,239,24,67,306,2,15,1,0,1,10,114,0,1,0,10,30.05,3,9,1
2016-09-25,Rams,Buccaneers,18,6,13,0,0,14,26,183,33,137,320,1,7,1,1,2,8,69,2,2,2,12,26.4,30,8,16,2,2,36,58,389,22,83,472,2,16,1,1,2,9,80,4,6,2,13,33.6,37,32,0
2016-10-02,Rams,Cardinals,12,6,14,0,1,18,30,247,23,41,288,2,19,1,0,1,9,84,1,2,0,12,27.85,26,6,13,0,0,27,47,302,25,118,420,3,23,2,3,5,6,45,1,3,0,12,32.15,17,13,0
2016-10-09,Bills,Rams,23,4,12,0,2,21,31,243,29,102,345,4,28,1,2,3,6,40,1,4,0,11,35.56666666666667,15,4,12,0,0,12,23,112,27,193,305,2,12,0,0,0,7,60,3,5,2,11,24.433333333333337,30,19,0
2016-10-16,Rams,Lions,23,6,9,0,1,27,32,311,22,76,387,1,10,0,1,1,8,62,3,4,0,8,27.8,20,6,11,2,2,23,31,265,26,83,348,1,5,0,0,0,7,62,3,4,0,8,32.2,28,31,1
2016-10-23,Giants,Rams,20,9,19,1,1,32,53,271,20,74,345,3,20,0,4,4,8,43,1,3,0,13,35.05,13,4,13,0,0,24,37,196,20,36,232,0,0,1,0,1,3,33,1,2,2,13,24.95,17,10,0
2016-11-06,Panthers,Rams,18,4,14,2,3,27,46,280,17,59,339,4,16,0,1,1,10,109,1,2,0,11,25.8,16,6,15,0,0,20,32,185,25,59,244,5,40,0,0,0,5,35,1,3,0,11,34.2,13,10,0
2016-11-13,Rams,Jets,16,6,17,0,0,17,30,155,34,125,280,3,10,0,0,0,7,55,0,3,0,11,34.483333333333334,17,4,12,0,0,19,32,157,25,139,296,1,6,0,1,1,4,31,1,1,0,11,25.516666666666666,9,6,0
2016-11-20,Dolphins,Rams,12,2,13,1,1,17,31,125,28,102,227,1,9,1,0,1,8,70,0,0,0,14,31.316666666666663,17,1,11,0,0,24,34,142,19,98,240,4,30,0,1,1,8,82,2,2,0,13,28.683333333333337,14,10,0
2016-11-27,Rams,Saints,13,2,10,0,1,20,32,178,17,69,247,3,36,1,1,2,6,62,2,2,0,13,24.066666666666663,27,6,13,2,2,29,37,346,32,209,555,2,14,1,0,1,6,45,5,5,0,13,35.93333333333333,21,49,1
2016-12-04,Rams,Patriots,7,1,12,1,1,14,32,126,13,36,162,4,35,0,2,2,4,30,1,1,0,13,22.05,20,4,16,2,2,33,46,269,29,133,402,0,0,0,0,0,8,46,1,2,0,13,37.95,10,26,1
2016-12-11,Falcons,Rams,21,6,14,0,0,24,41,208,23,104,312,3,27,3,2,5,11,105,2,3,0,14,32.86666666666667,18,4,13,0,0,18,30,220,25,66,286,2,17,0,0,0,5,40,3,3,4,13,27.133333333333333,42,14,0
2016-12-15,Rams,Seahawks,13,3,12,0,4,18,35,136,17,47,183,4,31,0,0,0,8,76,0,3,0,9,27.483333333333334,19,7,15,1,1,19,26,227,30,72,299,2,2,0,1,1,13,86,2,3,0,10,32.516666666666666,3,24,1
2016-12-24,49ers,Rams,13,4,13,1,1,11,24,78,29,99,177,4,12,0,2,2,5,45,2,2,0,14,28.95,21,6,16,1,1,28,37,253,29,70,323,4,13,1,1,2,11,100,3,3,0,14,31.05,22,21,0
2017-01-01,Cardinals,Rams,9,2,14,1,2,17,28,71,22,52,123,7,72,1,2,3,9,61,0,2,0,14,32.03333333333333,21,4,14,1,2,22,42,260,24,84,344,1,3,0,2,2,4,51,3,5,2,13,27.966666666666665,44,6,0
2017-09-10,Colts,Rams,19,5,14,0,0,22,30,310,33,63,373,1,8,1,0,1,7,50,3,4,4,12,34.416666666666664,10,0,10,0,1,11,21,150,24,75,225,4,29,1,2,3,4,20,1,2,0,15,25.583333333333332,9,46,1
2017-09-17,Commanders,Rams,14,5,12,1,1,15,25,235,22,97,332,2,12,1,1,2,7,75,2,4,0,11,23.683333333333337,21,5,13,0,0,18,27,156,39,229,385,2,23,0,0,0,4,25,2,4,0,11,36.31666666666667,27,20,0
2017-09-21,Rams,49ers,26,8,12,0,0,22,28,292,32,126,418,0,0,2,0,2,7,52,5,7,0,11,29.716666666666665,25,9,18,2,3,23,37,308,33,113,421,4,24,1,1,2,10,55,5,6,0,13,30.283333333333335,41,39,0
2017-10-01,Rams,Cowboys,24,5,13,0,0,21,36,244,31,168,412,1,11,0,0,0,7,41,1,4,0,12,30.533333333333335,22,7,14,1,2,20,36,251,27,189,440,2,1,1,1,2,4,45,3,4,0,10,29.466666666666665,35,30,0
2017-10-08,Seahawks,Rams,21,8,15,0,1,22,47,275,22,100,375,2,13,3,2,5,5,45,0,4,0,11,28.733333333333334,15,8,17,0,0,24,38,179,25,62,241,3,19,0,2,2,7,40,1,3,0,13,31.266666666666666,16,10,0
2017-10-15,Rams,Jaguars,12,4,13,0,0,11,21,107,32,142,249,3,17,1,0,1,7,70,1,2,2,13,28.016666666666666,19,4,15,1,1,23,35,220,26,169,389,5,21,0,1,1,5,40,0,1,0,14,31.983333333333334,27,17,0
2017-10-22,Cardinals,Rams,28,13,19,0,0,22,37,228,40,197,425,1,7,0,1,1,6,45,3,6,0,11,39.016666666666666,10,3,12,1,2,15,32,171,12,25,196,3,17,0,2,2,10,65,0,1,0,10,20.983333333333334,0,33,1
2017-11-05,Rams,Giants,20,6,12,0,1,14,22,311,39,162,473,0,0,0,0,0,6,55,4,5,0,12,30.5,17,8,16,0,0,20,38,208,26,111,319,2,12,2,1,3,4,52,2,2,0,13,29.5,51,17,0
2017-11-12,Texans,Rams,19,6,16,0,1,26,38,339,25,104,443,3,22,0,0,0,10,86,2,5,0,13,31.516666666666666,17,4,12,0,1,18,36,194,25,89,283,3,27,2,2,4,8,60,0,3,0,13,28.483333333333334,7,33,1
2017-11-19,Rams,Vikings,15,3,11,0,1,23,37,209,17,45,254,2,16,1,0,1,8,60,1,3,0,10,22.633333333333333,27,7,14,1,1,27,38,280,35,171,451,0,0,0,0,0,7,65,2,2,0,10,37.36666666666667,7,24,1
2017-11-26,Saints,Rams,24,3,14,0,0,28,44,327,25,88,415,4,27,0,1,1,9,90,2,4,0,12,35.43333333333333,14,3,13,1,1,22,32,223,17,123,346,3,23,0,0,0,7,112,1,2,0,11,24.566666666666663,20,26,1
2017-12-03,Rams,Cardinals,18,3,11,1,1,21,31,213,24,90,303,1,7,0,1,1,7,36,2,4,2,11,28.966666666666665,19,7,15,0,0,18,32,187,23,118,305,7,34,0,2,2,4,25,2,2,0,12,31.033333333333335,32,16,0
2017-12-10,Eagles,Rams,17,2,7,0,0,16,26,198,17,109,307,2,1,2,0,2,7,102,4,4,1,12,20.8,29,8,20,2,2,29,51,316,32,139,455,2,17,0,1,1,10,67,3,5,2,12,39.2,43,35,0
2017-12-17,Rams,Seahawks,19,6,16,1,3,15,23,108,43,244,352,2,16,0,1,1,3,25,4,6,0,14,36.766666666666666,11,4,14,0,0,14,30,71,17,78,149,7,71,2,0,2,9,60,0,0,0,15,23.233333333333334,42,7,0
2017-12-24,Rams,Titans,20,6,14,1,2,22,39,286,26,116,402,1,15,1,0,1,5,44,3,4,0,13,30.066666666666663,19,3,12,0,1,22,39,269,26,97,366,1,6,0,1,1,5,54,1,4,2,11,29.933333333333337,27,23,0
2017-12-31,49ers,Rams,15,5,15,1,1,20,34,149,26,102,251,3,20,2,0,2,6,46,1,3,0,12,30.85,25,6,12,0,0,20,33,292,30,171,463,0,0,1,2,3,4,23,4,5,0,12,29.15,34,13,0
2018-09-10,Rams,Raiders,23,4,11,0,0,18,33,225,26,140,365,1,8,0,0,0,8,70,2,5,2,10,28.483333333333334,20,5,11,0,0,29,40,300,23,95,395,1,3,0,3,3,11,155,1,2,0,11,31.516666666666666,33,13,0
2018-09-16,Cardinals,Rams,24,8,15,1,3,24,32,342,33,90,432,2,12,0,1,1,5,49,4,6,0,10,34.13333333333333,5,3,12,1,1,17,27,83,15,54,137,1,7,0,1,1,9,47,0,0,0,10,25.866666666666667,0,34,1
2018-09-23,Chargers,Rams,33,8,11,0,0,29,36,350,35,171,521,1,4,1,1,2,6,64,3,4,1,9,34.266666666666666,16,7,13,1,2,18,30,215,20,141,356,2,11,2,0,2,4,30,2,4,0,9,25.733333333333334,23,35,1
2018-09-27,Vikings,Rams,25,1,6,0,1,26,34,456,20,100,556,1,9,0,0,0,2,15,2,4,0,12,27.766666666666666,25,8,16,2,2,36,50,392,17,54,446,4,30,1,0,1,4,35,2,4,0,11,32.233333333333334,31,38,1
2018-10-07,Rams,Seahawks,30,3,9,1,1,23,32,313,30,155,468,1,8,0,2,2,7,45,4,6,0,10,29.5,20,7,12,0,0,13,21,183,32,190,373,2,15,0,0,0,7,50,2,2,0,9,30.5,33,31,0
2018-10-14,Rams,Broncos,24,8,17,1,1,14,28,174,39,270,444,5,27,0,1,1,10,81,2,5,0,11,35.166666666666664,23,3,10,0,1,25,41,297,17,60,357,2,25,0,1,1,6,61,2,4,0,11,24.833333333333332,23,20,0
2018-10-21,Rams,49ers,20,5,12,0,0,18,24,193,36,146,339,1,9,0,0,0,1,10,4,7,0,13,32.85,16,3,11,0,1,15,27,121,24,107,228,7,49,2,2,4,2,10,1,2,0,12,27.15,39,10,0
2018-10-28,Packers,Rams,23,8,18,1,1,20,36,281,34,135,416,5,26,0,0,0,2,15,2,4,0,13,34.166666666666664,16,2,9,0,0,18,30,253,19,106,359,3,33,1,0,1,2,10,1,1,0,13,25.833333333333332,27,29,1
2018-11-04,Rams,Saints,23,3,8,0,2,28,40,391,19,92,483,0,0,0,1,1,4,32,3,5,0,11,26.316666666666663,31,7,12,2,2,25,36,346,34,141,487,0,0,1,0,1,2,20,5,5,0,11,33.68333333333333,35,45,1
2018-11-11,Seahawks,Rams,25,5,10,0,0,28,39,307,23,149,456,2,11,0,0,0,10,102,4,7,0,11,29.383333333333333,29,2,9,0,1,17,26,141,34,273,414,4,35,1,0,1,7,56,3,4,0,10,30.616666666666667,31,36,1
2018-11-19,Chiefs,Rams,29,5,14,1,1,31,49,379,21,76,455,5,34,2,0,2,8,60,4,6,4,15,30.383333333333333,27,5,10,1,1,33,46,448,20,98,546,3,30,2,3,5,13,135,3,4,2,15,29.616666666666667,51,54,1
2018-12-02,Rams,Lions,24,5,11,0,0,17,33,195,29,149,344,2,12,1,1,2,7,105,3,4,0,13,28.266666666666666,23,2,12,0,0,20,34,208,26,102,310,4,37,1,1,2,8,54,1,5,0,12,31.733333333333334,30,16,0
2018-12-09,Rams,Bears,14,3,12,1,3,21,45,162,13,52,214,3,25,0,4,4,9,57,0,2,0,13,23.183333333333337,17,7,16,0,0,16,30,100,35,194,294,1,10,0,3,3,6,45,1,3,0,12,36.81666666666667,6,15,1
2018-12-16,Eagles,Rams,23,4,12,0,1,35,54,325,18,82,407,2,14,2,1,3,5,50,2,6,0,12,28.4,17,4,13,0,1,24,31,270,30,111,381,0,0,0,1,1,6,49,3,5,0,12,31.6,30,23,0
2018-12-23,Rams,Cardinals,33,6,9,0,0,19,24,192,41,269,461,2,24,1,0,1,6,66,3,4,0,10,37.06666666666667,15,2,11,1,2,18,31,159,18,104,263,4,23,0,0,0,7,54,0,2,0,9,22.933333333333337,31,9,0
2018-12-30,49ers,Rams,28,10,16,0,1,17,29,222,42,155,377,0,0,0,0,0,6,57,4,5,2,11,31.833333333333332,22,3,11,1,1,23,33,264,22,127,391,3,18,1,3,4,5,41,3,5,0,12,28.166666666666668,32,48,1
2019-09-08,Rams,Panthers,22,9,17,0,0,23,39,183,32,166,349,1,3,0,1,1,5,43,3,4,0,13,33.266666666666666,21,5,11,0,0,25,38,216,23,127,343,3,23,2,1,3,6,46,3,3,0,13,26.733333333333334,30,27,0
2019-09-15,Saints,Rams,20,5,13,0,0,19,28,265,30,115,380,3,18,1,0,1,8,65,3,6,0,11,30.35,15,4,13,0,1,20,35,187,20,57,244,2,16,0,1,1,11,87,0,1,0,11,29.65,9,27,1
2019-09-22,Rams,Browns,20,6,14,0,0,24,38,254,24,90,344,2,14,1,2,3,7,49,2,3,0,11,28.383333333333333,18,6,16,0,2,18,36,175,24,95,270,3,20,0,1,1,8,60,1,4,0,11,31.616666666666667,20,13,0
2019-09-29,Buccaneers,Rams,36,4,11,0,1,45,68,490,11,28,518,2,27,1,3,4,13,106,3,4,2,12,27.4,27,8,13,0,0,28,41,376,30,88,464,2,9,0,1,1,12,99,5,6,2,12,32.6,55,40,0
2019-10-03,Rams,Seahawks,24,3,11,0,0,29,49,395,18,82,477,0,0,1,1,2,6,45,3,5,0,12,24.7,25,3,10,1,1,17,23,262,43,167,429,1,6,1,0,1,5,45,3,4,0,13,35.3,29,30,1
2019-10-13,49ers,Rams,10,0,9,0,4,13,24,48,22,109,157,4,30,1,0,1,8,59,1,2,0,11,21.133333333333333,22,8,17,1,1,24,33,232,41,99,331,2,11,1,1,2,4,30,2,5,0,12,38.86666666666667,20,7,0
2019-10-20,Rams,Falcons,23,8,16,1,1,23,38,291,36,90,381,0,0,0,0,0,5,24,3,5,1,11,37.15,14,3,12,0,0,22,33,186,15,38,224,5,38,2,1,3,5,48,1,1,0,11,22.85,37,10,0
2019-10-27,Bengals,Rams,19,7,13,0,0,17,31,372,26,98,470,0,0,0,0,0,9,59,1,2,0,9,27.283333333333335,24,6,18,4,6,32,52,297,22,104,401,5,32,0,0,0,6,40,1,4,0,9,32.71666666666667,10,24,1
2019-11-10,Rams,Steelers,16,1,14,0,2,22,42,218,23,88,306,4,25,1,3,4,10,95,0,1,2,15,28.333333333333332,15,5,16,1,1,22,38,231,27,42,273,3,11,2,0,2,13,107,1,2,2,15,31.666666666666668,12,17,1
2019-11-17,Bears,Rams,13,3,10,0,0,11,18,173,34,110,283,0,0,1,1,2,6,34,2,3,0,13,27.266666666666666,17,6,17,0,2,25,47,193,24,74,267,3,6,0,1,1,2,25,1,1,0,12,32.733333333333334,7,17,1
2019-11-25,Ravens,Rams,14,2,9,1,1,26,37,199,9,22,221,2,13,0,2,2,8,56,0,2,0,9,20.066666666666663,31,9,15,3,3,16,23,195,48,285,480,3,13,0,0,0,8,66,6,7,0,9,39.93333333333333,45,6,0
2019-12-01,Rams,Cardinals,27,8,15,0,1,33,45,417,30,132,549,1,10,0,0,0,8,81,3,7,1,11,34.61666666666667,13,2,13,2,4,19,34,124,21,74,198,6,39,0,1,1,2,7,1,1,0,12,25.383333333333333,34,7,0
2019-12-08,Seahawks,Rams,26,7,13,0,0,22,32,293,35,162,455,0,0,0,2,2,3,20,4,5,0,11,31.066666666666663,16,5,14,1,2,22,36,202,21,106,308,5,43,0,1,1,8,64,0,2,2,10,28.933333333333337,12,28,1
2019-12-15,Rams,Cowboys,23,4,12,1,2,34,52,267,14,22,289,2,22,0,1,1,5,29,3,3,0,11,23.9,25,7,13,1,1,15,23,212,45,263,475,0,0,0,0,0,4,16,3,3,0,11,36.1,21,44,1
2019-12-21,Rams,49ers,24,5,13,0,0,27,46,323,24,72,395,0,0,0,1,1,7,43,3,3,0,13,32.35,19,4,10,0,0,16,27,215,23,119,334,6,33,0,2,2,3,26,3,5,2,13,27.65,31,34,1
2019-12-29,Cardinals,Rams,25,11,18,0,1,29,45,311,33,113,424,1,8,0,0,0,10,91,4,4,0,12,36.96666666666667,22,5,10,0,0,27,43,322,17,71,393,1,3,3,2,5,8,63,2,3,0,12,23.033333333333335,24,31,1
2020-09-13,Cowboys,Rams,23,9,17,1,1,20,31,269,40,153,422,1,6,0,1,1,5,34,2,5,0,11,35.63333333333333,24,3,12,1,3,25,39,244,27,136,380,3,22,0,0,0,7,50,2,4,0,10,24.366666666666667,17,20,1
2020-09-20,Rams,Eagles,30,7,12,1,1,20,27,258,39,191,449,1,9,1,0,1,4,24,4,5,0,10,31.216666666666665,25,7,12,0,1,26,43,242,26,121,363,0,0,1,2,3,5,30,2,3,0,10,28.783333333333335,37,19,0
2020-09-27,Rams,Bills,28,6,10,0,1,23,32,311,32,167,478,2,10,1,1,2,3,30,3,4,0,10,32.2,23,5,10,1,1,24,33,274,21,101,375,4,37,1,1,2,5,55,5,5,0,9,27.8,32,35,1
2020-10-04,Giants,Rams,15,5,13,1,1,25,32,182,23,58,240,2,18,1,0,1,1,5,1,2,0,10,26.7,19,4,13,1,2,23,36,159,25,136,295,5,31,0,1,1,4,20,0,4,0,10,33.3,9,17,1
2020-10-11,Rams,Commanders,20,6,15,0,1,21,30,300,35,129,429,1,9,0,1,1,5,60,3,4,0,13,35.583333333333336,10,2,13,0,1,18,30,70,14,38,108,8,41,0,0,0,3,40,1,1,0,13,24.416666666666668,30,10,0
2020-10-18,Rams,49ers,17,4,12,0,1,19,38,198,19,113,311,0,0,0,1,1,6,34,1,3,0,10,22.083333333333332,24,5,13,1,1,23,33,268,37,122,390,0,0,0,0,0,7,63,2,2,0,11,37.916666666666664,16,24,1
2020-10-26,Bears,Rams,24,4,13,0,0,23,33,211,34,160,371,1,9,1,0,1,4,46,3,4,0,13,32.583333333333336,14,4,14,1,4,28,40,230,17,49,279,4,31,0,2,2,6,46,0,2,2,11,27.416666666666668,10,24,1
2020-11-01,Rams,Dolphins,31,7,17,0,1,35,61,340,29,131,471,2,15,2,2,4,5,45,2,4,0,16,36.5,8,3,12,0,0,12,22,90,25,55,145,1,3,2,0,2,3,30,2,2,3,14,23.5,17,28,1
2020-11-15,Seahawks,Rams,24,9,15,1,1,27,37,283,29,106,389,3,19,1,0,1,4,49,3,4,0,10,33.6,20,7,14,0,0,22,37,220,22,113,333,6,28,1,2,3,4,23,1,3,0,10,26.4,16,23,1
2020-11-23,Rams,Buccaneers,22,8,15,0,0,39,51,376,20,37,413,0,0,0,2,2,5,65,3,3,0,13,33.21666666666667,20,7,14,0,1,26,48,209,18,42,251,1,7,0,2,2,2,7,3,3,0,12,26.783333333333335,27,24,0
2020-11-29,49ers,Rams,14,4,13,0,0,19,31,182,28,126,308,2,16,2,2,4,3,27,1,1,2,15,25.95,18,3,14,1,1,24,35,233,33,112,345,2,19,2,1,3,5,40,1,1,2,15,34.05,23,20,0
2020-12-06,Rams,Cardinals,30,9,15,1,3,37,47,344,31,119,463,1,7,1,0,1,6,75,3,6,2,11,38.88333333333333,18,4,12,2,2,21,39,140,21,92,232,2,33,1,1,2,5,21,3,3,0,12,21.116666666666667,38,28,0
2020-12-10,Patriots,Rams,17,3,14,2,2,16,25,132,36,186,318,1,5,0,1,1,5,35,2,3,1,11,31.766666666666666,10,3,13,0,3,14,23,113,29,107,220,6,33,0,1,1,5,27,0,4,0,12,28.233333333333334,3,24,1
