date,away,home,offensive_first_downs,offensive_third_down_conversions,offensive_third_down_opportunities,offensive_fourth_down_conversions,offensive_fourth_down_conversion_attempts,offensive_passing_completions,offensive_passing_attempts,offensive_passing_yards,offensive_rushing_attempts,offensive_rushing_yards,offensive_total_yards,offensive_sacks_taken,offensive_yards_lost_from_sacks,offensive_fumbles,offensive_interceptions,offensive_turnovers,offensive_penalties,offensive_penalty_yards,offensive_redzone_conversions,offensive_redzone_drives,team_def_st_td,offensive_drives,team_offensive_time_of_possession,defensive_first_downs_allowed,defensive_third_down_conversions_allowed,defensive_third_down_opportunities,defensive_fourth_down_conversions_allowed,defensive_fourth_down_conversion_attempts,defensive_passing_completions,defensive_passing_attempts,defensive_passing_yards_allowed,defensive_rushing_attempts,defensive_rushing_yards_allowed,defensive_total_yards_allowed,defensive_sacks,defensive_sack_yards,defensive_fumbles_forced,defensive_int_forced,defensive_turnovers_forced,opposing_team_team_penalties,opposing_team_penalty_yards,defensive_redzone_conversions,defensive_redzone_opportunities,opposing_team_def_st_td,opposing_team_drives,opposing_team_possession,points_scored,points_allowed,game_result
2014-11-02,Eagles,Texans,30,9,16,2,2,24,34,293,41,190,483,4,33,1,3,4,7,55,3,3,0,12,32.21666666666667,15,5,13,0,1,13,27,182,28,118,300,4,21,0,1,1,9,54,1,2,2,11,27.783333333333335,31,21,0
2014-11-10,Panthers,Eagles,17,5,15,0,1,20,38,328,23,37,365,1,4,0,0,0,5,50,4,4,3,15,21.916666666666668,21,10,20,0,1,25,40,215,32,102,317,9,91,2,3,5,4,30,1,1,0,16,38.083333333333336,21,45,1
2014-11-16,Eagles,Packers,22,5,15,2,3,26,44,320,31,109,429,3,26,2,2,4,6,53,1,4,0,13,27.3,25,8,14,0,0,24,38,365,25,110,475,1,2,0,0,0,4,52,2,4,5,10,32.7,20,53,1
2014-11-23,Titans,Eagles,26,10,19,0,0,30,43,298,38,164,462,2,9,0,2,2,9,69,3,7,1,15,33.2,16,2,12,1,2,20,39,299,19,52,351,5,46,2,1,3,7,56,2,4,0,16,26.8,24,43,1
2014-11-27,Eagles,Cowboys,26,8,15,0,0,20,29,208,45,256,464,1,9,1,0,1,4,20,1,5,0,12,30.416666666666668,16,4,12,0,1,18,29,174,25,93,267,4,25,1,2,3,6,42,1,2,0,12,29.583333333333332,33,10,0
2014-12-07,Seahawks,Eagles,9,2,11,1,1,10,20,82,22,57,139,3,14,1,1,2,4,69,1,1,0,13,18.066666666666663,28,7,16,0,1,22,37,252,46,188,440,2,11,2,0,2,8,67,1,1,0,13,41.93333333333333,24,14,0
2014-12-14,Cowboys,Eagles,19,5,11,0,0,17,28,219,21,75,294,4,33,1,2,3,8,95,3,3,0,11,18.083333333333332,26,5,13,0,0,22,31,249,42,115,364,3,16,1,0,1,11,79,3,3,0,13,41.916666666666664,38,27,0
2014-12-20,Eagles,Commanders,30,9,16,0,0,37,50,361,31,134,495,3,13,1,1,2,13,102,3,5,0,0,32.06666666666667,21,2,9,0,0,16,23,205,29,100,305,2,15,1,1,2,3,15,2,4,0,0,27.933333333333337,24,27,1
2014-12-28,Eagles,Giants,23,7,16,0,0,23,36,262,32,164,426,4,30,0,1,1,5,35,2,4,1,14,25.383333333333333,22,7,18,0,0,28,53,429,25,76,505,0,0,0,1,1,8,106,1,3,0,14,34.61666666666667,34,26,0
2015-09-14,Eagles,Falcons,23,3,12,1,1,36,52,336,16,63,399,0,0,0,2,2,10,88,3,4,0,13,24.55,21,4,14,0,0,23,34,290,35,105,395,1,8,0,2,2,7,57,1,3,0,13,35.45,24,26,1
2015-09-20,Cowboys,Eagles,17,2,11,1,1,23,37,219,17,7,226,1,5,1,2,3,8,60,1,2,0,12,19.583333333333332,21,4,12,0,0,25,34,250,33,109,359,3,18,2,0,2,18,142,0,2,1,12,40.416666666666664,20,10,0
2015-09-27,Eagles,Jets,18,4,14,0,0,14,28,108,38,123,231,1,10,1,0,1,5,21,1,2,1,15,28.183333333333337,19,7,17,0,0,35,58,276,16,47,323,1,7,1,3,4,6,53,2,2,0,15,31.816666666666663,24,17,0
2015-10-04,Eagles,Commanders,14,4,12,0,1,15,28,233,18,87,320,5,37,2,0,2,8,72,1,2,0,12,18.866666666666667,25,9,17,0,0,31,46,290,32,127,417,1,0,1,0,1,10,110,2,4,0,11,41.13333333333333,20,23,1
2015-10-11,Saints,Eagles,34,4,11,0,2,32,45,333,34,186,519,0,0,0,2,2,4,35,3,7,0,13,34.03333333333333,19,8,16,1,1,26,43,292,21,96,388,5,43,3,1,4,7,78,2,4,0,14,25.966666666666665,17,39,1
2015-10-19,Giants,Eagles,24,6,16,0,0,24,38,270,37,158,428,1,10,1,3,4,9,72,1,2,2,13,30.4,18,4,13,0,1,24,38,166,23,81,247,3,23,1,2,3,12,94,1,1,0,14,29.6,7,27,1
2015-10-25,Eagles,Panthers,20,7,18,1,2,26,46,172,30,177,349,5,33,0,1,1,7,46,0,2,0,13,31.1,21,2,9,0,0,14,24,190,33,204,394,1,7,0,3,3,5,43,3,5,0,13,28.9,16,27,1
2015-11-08,Eagles,Cowboys,25,3,13,2,2,25,36,287,35,172,459,1,8,0,0,0,10,70,2,3,2,11,25.7,25,8,16,2,2,25,38,277,29,134,411,4,22,0,1,1,8,58,3,3,0,10,38.31666666666667,33,27,0
2015-11-15,Dolphins,Eagles,29,7,18,1,2,33,48,353,35,83,436,4,39,0,1,1,7,54,2,5,0,14,31.116666666666667,15,5,15,0,0,21,36,190,26,99,289,4,27,0,0,0,8,84,2,4,0,14,28.883333333333333,20,19,0
2015-11-22,Buccaneers,Eagles,21,7,15,0,0,26,41,247,28,136,383,3,14,1,3,4,5,25,0,0,0,13,24.1,25,10,16,1,1,19,29,238,42,283,521,1,8,1,0,1,9,82,5,6,2,12,35.9,45,17,0
2015-11-26,Eagles,Lions,14,6,14,0,0,19,27,159,25,68,227,6,40,1,0,1,2,30,1,1,0,12,22.816666666666663,28,5,10,0,0,27,38,322,30,108,430,2,15,0,0,0,4,29,6,6,0,11,37.18333333333333,14,45,1
2015-12-06,Eagles,Patriots,15,6,14,0,0,14,24,120,33,128,248,1,0,1,0,1,8,97,2,2,4,11,25.733333333333334,27,7,17,1,2,30,57,324,25,103,427,4,24,0,2,2,3,30,4,5,0,15,34.266666666666666,35,28,0
2015-12-13,Bills,Eagles,20,9,18,0,0,23,38,232,34,116,348,1,15,0,1,1,5,55,1,2,0,14,24.966666666666665,18,6,16,0,0,19,36,260,32,152,412,1,8,1,1,2,15,101,1,2,0,13,35.03333333333333,20,23,1
2015-12-20,Cardinals,Eagles,19,6,12,0,2,28,41,350,20,74,424,2,11,2,2,4,5,38,0,2,0,12,22.533333333333335,28,8,14,0,0,20,33,263,39,230,493,2,11,0,0,0,1,10,3,4,2,12,37.46666666666667,40,17,0
2015-12-26,Commanders,Eagles,23,7,19,2,3,37,56,353,16,45,398,5,27,2,0,2,8,45,3,4,0,14,25.933333333333337,25,5,14,0,0,31,46,351,26,67,418,2,14,0,0,0,8,70,3,5,2,14,34.06666666666667,38,24,0
2016-01-03,Eagles,Giants,23,10,13,0,0,30,38,315,26,120,435,1,5,1,1,2,3,11,3,3,2,11,28.1,30,7,15,1,2,24,43,294,36,208,502,2,8,1,0,1,2,10,2,5,0,11,31.9,35,30,0
2016-09-11,Browns,Eagles,23,5,15,1,1,22,37,270,34,133,403,2,8,0,0,0,7,46,2,4,0,12,39.333333333333336,14,2,10,0,2,12,26,168,21,120,288,3,22,0,1,1,4,15,1,2,0,13,20.666666666666668,10,29,1
2016-09-19,Eagles,Bears,21,3,15,3,3,21,34,180,32,100,280,2,10,0,0,0,5,34,3,6,0,12,36.083333333333336,16,4,10,0,1,21,29,220,18,64,284,3,15,2,1,3,7,60,1,3,1,11,23.916666666666668,29,14,0
2016-09-25,Steelers,Eagles,25,4,10,0,0,23,31,301,30,125,426,0,0,0,0,0,10,99,3,5,0,10,34.93333333333333,15,4,11,0,2,24,44,222,10,29,251,4,35,1,1,2,7,77,0,2,0,11,25.066666666666663,3,34,1
2016-10-09,Eagles,Lions,18,5,11,0,0,25,33,230,21,116,346,3,8,1,1,2,14,111,2,3,0,9,29.6,21,3,9,2,2,19,25,164,27,80,244,4,16,1,0,1,2,18,3,4,0,9,30.4,23,24,1
2016-10-16,Eagles,Commanders,12,4,12,0,0,11,22,145,21,94,239,5,34,0,0,0,13,114,0,1,1,10,25.783333333333335,26,7,13,0,0,18,34,263,33,230,493,0,0,0,1,1,9,75,3,5,0,11,34.21666666666667,20,27,1
2016-10-23,Vikings,Eagles,15,4,11,1,1,16,28,138,26,101,239,0,0,2,2,4,7,53,1,3,1,13,27.866666666666667,18,9,19,1,3,24,41,189,27,93,282,6,35,3,1,4,7,56,1,4,0,12,32.13333333333333,10,21,1
2016-10-30,Eagles,Cowboys,21,6,15,0,0,32,44,194,24,97,291,3,8,1,0,1,5,40,2,4,0,12,33.25,26,4,14,2,2,19,40,273,34,187,460,2,14,0,1,1,11,84,2,5,0,13,33.95,23,29,1
2016-11-06,Eagles,Giants,21,3,15,1,4,27,47,347,25,96,443,2,17,0,2,2,4,43,2,6,0,15,32.666666666666664,16,4,13,0,1,22,36,248,24,54,302,1,9,0,2,2,5,30,1,1,0,15,27.333333333333332,23,28,1
2016-11-13,Falcons,Eagles,25,5,14,0,1,25,36,221,38,208,429,2,10,1,0,1,10,77,2,4,0,12,38.166666666666664,11,2,11,0,1,18,33,255,13,48,303,2,12,0,1,1,8,67,0,1,0,12,21.833333333333332,15,24,1
2016-11-20,Eagles,Seahawks,20,6,16,1,3,23,45,195,26,113,308,2,23,0,2,2,8,48,2,2,0,13,31.1,18,5,15,0,0,19,32,287,30,152,439,1,0,0,0,0,7,48,1,3,0,14,28.9,15,26,1
2016-11-28,Packers,Eagles,20,5,11,0,1,24,36,211,18,81,292,4,43,0,1,1,7,42,1,1,0,7,24.616666666666667,25,10,14,1,1,30,39,313,28,74,387,0,0,0,0,0,7,51,2,4,0,8,35.38333333333333,27,13,0
2016-12-04,Eagles,Bengals,22,8,17,3,5,36,60,306,19,53,359,1,2,0,3,3,10,88,2,2,0,11,31.966666666666665,21,7,14,0,0,23,31,332,33,80,412,0,0,2,0,2,3,23,3,6,0,11,28.033333333333335,14,32,1
2016-12-11,Commanders,Eagles,24,9,18,2,3,32,46,288,26,95,383,4,26,1,1,2,5,54,1,4,2,9,36.63333333333333,16,2,7,1,1,14,21,227,23,107,334,2,7,0,1,1,5,86,1,1,0,11,23.366666666666667,27,22,0
2016-12-18,Eagles,Ravens,27,8,18,1,3,22,42,159,38,169,328,1,11,0,1,1,3,30,2,5,0,12,36.63333333333333,18,4,11,0,0,16,30,189,24,151,340,3,17,1,1,2,7,62,2,3,0,12,23.366666666666667,26,27,1
2016-12-22,Giants,Eagles,15,4,12,0,1,14,25,168,30,118,286,0,0,0,1,1,1,5,0,1,2,12,25.933333333333337,24,10,22,1,2,38,63,356,25,114,470,0,0,0,3,3,5,50,1,5,0,12,34.06666666666667,19,24,1
2017-01-01,Cowboys,Eagles,24,6,14,0,1,27,43,232,30,114,346,2,13,0,0,0,4,61,2,4,0,11,35.7,15,5,12,0,0,16,29,126,21,69,195,3,25,0,2,2,5,35,1,2,0,12,24.3,13,27,1
2017-09-10,Eagles,Commanders,19,8,14,0,0,26,39,298,24,58,356,2,9,1,1,2,8,76,1,1,2,12,34.266666666666666,16,3,11,0,1,23,40,200,17,64,264,4,40,3,1,4,2,15,0,2,2,10,25.733333333333334,30,17,0
2017-09-17,Eagles,Chiefs,27,8,15,0,0,25,46,299,17,107,406,6,34,1,1,2,4,30,2,5,0,11,30.816666666666663,16,5,12,0,0,21,28,232,19,112,344,4,19,0,0,0,5,40,2,3,0,10,29.183333333333337,20,27,1
2017-09-24,Giants,Eagles,24,5,14,2,3,21,31,161,39,193,354,3,15,1,0,1,9,103,3,3,0,13,37.53333333333333,21,3,10,0,2,35,47,366,17,49,415,0,0,0,2,2,10,137,2,5,0,12,22.466666666666665,24,27,1
2017-10-01,Eagles,Chargers,26,9,16,1,1,17,31,240,42,214,454,1,2,0,0,0,9,58,2,4,0,9,39.3,18,5,10,0,0,22,38,342,13,58,400,2,5,1,0,1,9,39,1,2,0,9,20.7,26,24,0
2017-10-08,Cardinals,Eagles,19,9,14,0,0,21,30,297,33,122,419,1,7,0,1,1,5,60,2,4,0,11,35.78333333333333,16,4,14,2,3,28,44,276,14,31,307,2,15,1,0,1,7,61,1,1,0,11,24.216666666666665,7,34,1
2017-10-12,Eagles,Panthers,15,5,14,1,1,16,30,209,27,101,310,3,13,1,0,1,10,126,2,2,0,13,28.566666666666663,23,4,16,1,3,28,52,225,25,80,305,2,14,0,3,3,1,1,2,3,0,13,31.433333333333337,28,23,0
2017-10-23,Commanders,Eagles,23,6,12,0,0,17,25,244,33,127,371,3,24,0,1,1,9,55,3,4,0,12,29.75,19,4,12,0,1,30,40,269,18,75,344,4,34,0,1,1,5,55,3,4,0,12,30.25,24,34,1
2017-10-29,49ers,Eagles,19,4,14,1,1,18,32,192,31,112,304,3,19,0,1,1,4,35,2,2,1,13,32.95,14,3,15,0,0,17,36,144,24,94,238,4,23,0,2,2,6,69,0,1,0,14,27.05,10,33,1
2017-11-05,Broncos,Eagles,25,5,13,2,4,16,28,222,37,197,419,2,12,1,0,1,5,35,4,4,0,14,29.9,14,3,13,1,1,19,38,191,19,35,226,3,17,0,2,2,14,105,1,2,2,12,30.1,23,51,1
2017-11-19,Eagles,Cowboys,17,5,14,1,1,14,27,168,33,215,383,0,0,0,0,0,3,30,4,5,2,12,29.483333333333334,14,3,14,0,1,18,32,113,27,112,225,4,32,1,3,4,2,10,0,2,0,13,30.516666666666666,37,9,0
2017-11-26,Bears,Eagles,24,7,16,3,4,26,39,244,33,176,420,1,4,3,0,3,11,70,3,5,1,11,37.13333333333333,8,3,13,0,2,17,33,134,14,6,140,2,13,0,2,2,9,56,0,0,0,12,22.866666666666667,3,31,1
2017-12-03,Eagles,Seahawks,25,8,16,2,4,29,45,327,26,98,425,3,21,1,1,2,7,64,0,2,0,10,31.9,20,6,12,0,0,20,31,209,25,101,310,2,18,0,0,0,5,46,3,3,0,10,28.1,10,24,1
2017-12-10,Eagles,Rams,29,8,20,2,2,29,51,316,32,139,455,2,17,0,1,1,10,67,3,5,2,12,39.2,17,2,7,0,0,16,26,198,17,109,307,2,1,2,0,2,7,102,4,4,1,12,20.8,43,35,0
2017-12-17,Eagles,Giants,22,6,13,0,1,24,38,233,27,108,341,1,4,0,0,0,7,44,4,6,0,12,30.883333333333333,27,10,18,0,1,37,57,429,23,75,504,1,5,0,1,1,5,67,2,4,0,12,29.116666666666667,34,29,0
2017-12-25,Raiders,Eagles,12,1,14,2,2,19,38,138,21,78,216,2,25,1,1,2,8,60,1,3,2,14,25.65,13,3,13,0,2,15,29,137,33,137,274,1,3,3,2,5,7,50,0,1,0,15,34.35,10,19,1
2017-12-31,Cowboys,Eagles,12,2,11,0,2,23,34,149,18,70,219,3,24,1,1,2,7,49,0,0,0,12,29.916666666666668,16,5,15,0,1,17,30,172,32,129,301,1,7,1,0,1,7,64,0,1,0,11,30.083333333333332,6,0,0
2018-09-06,Falcons,Eagles,18,8,16,0,0,20,35,119,27,113,232,2,13,1,1,2,11,101,2,3,0,11,32.166666666666664,16,4,15,0,1,21,43,225,18,74,299,4,26,0,1,1,15,135,1,5,0,12,27.833333333333332,12,18,1
2018-09-16,Eagles,Buccaneers,24,5,15,3,5,35,48,321,24,91,412,3,13,2,0,2,6,55,3,3,0,13,35.65,18,4,10,0,0,27,33,393,23,43,436,2,9,1,1,2,4,44,2,2,0,13,24.35,21,27,1
2018-09-23,Colts,Eagles,26,6,14,0,0,25,37,227,35,152,379,5,28,1,1,2,10,110,2,4,0,11,40.2,14,2,12,1,2,25,41,141,13,68,209,2,23,0,0,0,11,77,1,5,0,11,19.8,16,20,1
2018-09-30,Eagles,Titans,25,5,15,0,0,33,50,315,22,117,432,4,33,1,0,1,8,77,1,4,0,12,34.416666666666664,22,5,16,3,3,30,43,327,22,70,397,3,17,0,1,1,4,30,3,4,0,12,35.5,23,26,1
2018-10-07,Vikings,Eagles,21,2,9,1,1,24,35,283,17,81,364,3,28,2,0,2,8,52,2,5,0,11,27.216666666666665,19,4,11,0,0,30,37,298,23,77,375,1,3,1,0,1,4,23,1,4,2,10,32.78333333333333,23,21,0
2018-10-11,Eagles,Giants,23,9,16,0,0,26,36,271,31,108,379,1,7,0,0,0,4,25,4,6,0,12,32.5,17,4,14,0,1,24,43,254,17,147,401,4,27,0,1,1,5,61,0,3,0,13,27.5,34,13,0
2018-10-21,Panthers,Eagles,21,3,12,3,4,30,37,284,24,58,342,4,26,1,0,1,4,35,2,4,0,9,35.28333333333333,19,5,11,1,1,25,39,250,17,121,371,2,19,0,0,0,5,78,3,3,0,9,24.716666666666665,21,17,0
2018-10-28,Eagles,Jaguars,22,7,12,0,0,21,30,262,28,133,395,4,24,1,1,2,4,36,1,2,0,10,32.63333333333333,16,6,14,1,2,24,41,265,17,70,335,4,21,1,0,1,5,45,1,3,0,10,27.366666666666667,24,18,0
2018-11-11,Cowboys,Eagles,23,4,10,0,2,32,44,350,16,71,421,2,10,0,1,1,0,0,2,3,0,11,26.633333333333333,23,8,16,1,1,26,36,239,28,171,410,4,31,0,0,0,5,37,3,5,0,10,33.36666666666667,27,20,0
2018-11-18,Eagles,Saints,13,3,10,0,2,19,33,138,12,58,196,3,18,0,3,3,6,49,0,1,0,11,22.433333333333337,28,6,11,1,1,23,32,373,37,173,546,0,0,0,0,0,8,69,4,5,0,11,37.56666666666667,7,48,1
2018-11-25,Giants,Eagles,19,3,11,1,1,20,28,214,29,127,341,3,22,0,0,0,7,46,2,3,0,10,32.63333333333333,18,5,12,0,0,26,37,276,18,126,402,2,21,0,1,1,11,91,1,3,0,10,27.366666666666667,22,25,1
2018-12-03,Commanders,Eagles,28,7,13,0,1,27,39,306,33,130,436,0,0,0,1,1,5,38,3,5,0,11,39.31666666666667,10,2,10,0,0,17,25,131,14,104,235,3,19,0,1,1,10,69,0,1,0,10,20.683333333333337,13,28,1
2018-12-09,Eagles,Cowboys,16,1,9,1,1,22,32,222,14,34,256,2,6,1,0,1,5,49,3,4,0,11,22.533333333333335,32,9,18,1,1,42,54,434,36,142,576,3,21,1,2,3,11,110,1,4,0,13,45.55,23,29,1
2018-12-16,Eagles,Rams,17,4,13,0,1,24,31,270,30,111,381,0,0,0,1,1,6,49,3,5,0,12,31.6,23,4,12,0,1,35,54,325,18,82,407,2,14,2,1,3,5,50,2,6,0,12,28.4,30,23,0
2018-12-23,Texans,Eagles,25,9,16,4,4,35,50,462,22,57,519,1,9,2,1,3,11,105,1,2,0,12,33.75,25,3,10,0,1,29,40,309,19,62,371,4,30,1,0,1,10,61,2,3,0,11,26.25,30,32,1
2018-12-30,Eagles,Commanders,25,8,14,1,1,29,34,231,34,129,360,3,12,0,1,1,5,25,2,3,0,9,43.31666666666667,8,0,9,2,4,13,28,68,12,21,89,4,30,0,1,1,2,15,0,0,0,9,16.683333333333334,24,0,0
2019-09-08,Commanders,Eagles,22,11,17,1,2,28,39,313,31,123,436,1,0,0,0,0,6,55,2,3,0,10,34.45,15,5,13,2,2,30,44,370,13,28,398,1,10,0,0,0,12,96,1,2,0,10,25.55,27,32,1
2019-09-15,Eagles,Falcons,18,9,18,2,3,28,48,237,21,49,286,3,18,1,2,3,7,60,2,5,0,12,32.9,19,3,10,1,1,27,43,310,17,57,367,1,10,0,3,3,10,58,1,2,0,12,27.1,20,24,1
2019-09-22,Lions,Eagles,22,7,13,0,2,19,36,246,30,127,373,3,13,2,0,2,4,30,3,4,0,12,32.3,16,6,14,0,0,18,32,201,28,86,287,0,0,0,0,0,9,61,2,4,1,12,27.7,27,24,0
2019-09-26,Eagles,Packers,24,5,9,0,0,16,27,160,33,176,336,0,0,0,0,0,9,93,4,4,0,11,27.65,31,6,11,0,1,34,53,414,20,77,491,1,8,1,1,2,5,50,3,7,0,10,32.35,34,27,0
2019-10-06,Jets,Eagles,17,5,13,0,2,17,29,181,29,84,265,1,8,1,0,1,9,76,2,3,4,11,30.866666666666667,9,3,14,0,1,15,26,61,19,67,128,10,59,1,2,3,9,52,1,1,0,14,29.133333333333333,6,31,1
2019-10-13,Eagles,Vikings,19,4,12,1,3,26,41,292,22,108,400,2,14,1,2,3,7,49,1,1,0,12,27.933333333333337,26,2,10,1,1,22,29,325,35,122,447,1,8,1,1,2,4,30,3,4,0,12,32.06666666666667,20,38,1
2019-10-20,Eagles,Cowboys,16,3,9,1,2,16,26,168,28,115,283,3,23,3,1,4,5,40,0,2,0,11,27.633333333333333,23,8,14,1,1,21,27,213,36,189,402,3,26,0,1,1,6,65,3,5,0,11,32.36666666666667,10,37,1
2019-10-27,Eagles,Bills,21,8,15,0,2,17,24,153,41,218,371,3,19,1,0,1,4,44,3,4,0,11,35.95,16,6,15,0,2,16,34,155,20,98,253,4,14,1,0,1,8,57,1,1,0,13,24.05,31,13,0
2019-11-03,Bears,Eagles,26,8,18,1,1,26,39,227,35,146,373,4,12,0,0,0,8,75,2,4,0,12,40.3,10,2,10,0,0,10,21,102,18,62,164,3,23,1,0,1,9,70,2,2,0,10,19.7,14,22,1
2019-11-17,Patriots,Eagles,21,3,13,0,1,20,40,174,21,81,255,5,40,1,0,1,7,39,1,2,0,13,31.583333333333332,19,5,16,0,0,27,48,224,22,74,298,1,7,0,0,0,6,89,1,3,0,13,28.416666666666668,17,10,0
2019-11-24,Seahawks,Eagles,23,4,12,0,1,33,45,238,23,106,344,3,18,3,2,5,2,15,1,2,0,13,31.916666666666668,14,5,14,0,0,13,25,174,26,174,348,6,26,1,1,2,12,90,0,1,0,13,28.083333333333332,17,9,0
2019-12-01,Eagles,Dolphins,23,7,14,0,0,28,46,294,19,92,386,2,16,0,1,1,10,91,3,4,0,11,28.7,26,5,12,3,3,28,40,351,20,58,409,3,15,0,1,1,7,59,4,4,0,11,31.3,31,37,1
2019-12-09,Giants,Eagles,27,9,21,1,2,33,50,300,32,118,418,3,25,1,0,1,4,30,3,4,0,14,42.85,11,2,12,0,0,15,30,182,20,73,255,2,21,0,0,0,7,54,0,1,0,13,21.983333333333334,17,23,1
2019-12-15,Eagles,Commanders,27,11,16,0,0,30,43,258,28,157,415,2,8,1,0,1,7,54,4,5,2,10,36.95,19,4,10,0,0,19,28,261,23,101,362,0,0,1,0,1,5,60,2,2,0,10,23.05,37,27,0
2019-12-22,Cowboys,Eagles,23,6,14,0,1,31,40,313,30,118,431,1,6,0,0,0,4,30,2,3,0,12,36.2,16,3,14,1,2,25,44,257,16,54,311,2,8,1,0,1,2,20,0,2,0,11,23.8,9,17,1
2019-12-29,Eagles,Giants,25,4,15,1,2,23,40,279,31,121,400,1,10,0,0,0,7,55,3,4,0,14,31.416666666666668,19,5,16,2,4,28,47,275,21,122,397,4,26,1,1,2,4,48,0,2,0,14,28.583333333333332,34,17,0
2020-09-13,Eagles,Commanders,19,5,14,0,2,24,42,208,17,57,265,8,62,1,2,3,3,20,1,2,0,15,30.65,18,5,18,1,2,17,31,159,36,80,239,3,19,0,0,0,7,55,3,4,0,15,29.35,17,27,1
2020-09-20,Rams,Eagles,25,7,12,0,1,26,43,242,26,121,363,0,0,1,2,3,5,30,2,3,0,10,28.783333333333335,30,7,12,1,1,20,27,258,39,191,449,1,9,1,0,1,4,24,4,5,0,10,31.216666666666665,37,19,0
2020-10-04,Eagles,49ers,18,4,13,2,2,18,28,174,28,93,267,3,19,0,1,1,3,25,1,2,2,10,29.483333333333334,25,5,11,0,1,32,45,301,20,116,417,5,37,1,2,3,6,42,2,3,0,12,30.516666666666666,25,20,0
2020-10-11,Eagles,Steelers,20,10,14,0,1,21,36,242,16,94,336,5,34,0,2,2,9,84,3,3,0,10,25.283333333333335,25,11,15,0,0,27,34,231,32,136,367,1,8,1,0,1,8,86,3,3,0,10,34.71666666666667,29,38,1
2020-10-18,Ravens,Eagles,19,3,12,1,3,21,40,170,18,194,364,6,43,1,0,1,3,20,3,3,1,14,23.5,17,6,16,0,0,16,27,173,37,182,355,3,13,0,0,0,12,132,2,3,0,14,36.5,30,28,0
2020-10-22,Giants,Eagles,27,4,13,1,2,25,43,346,26,96,442,3,13,0,1,1,7,75,3,8,0,13,32.63333333333333,17,3,10,0,0,20,30,165,22,160,325,3,22,2,1,3,9,62,2,2,0,13,27.366666666666667,21,22,1
2020-11-01,Cowboys,Eagles,18,3,8,0,3,16,28,103,26,119,222,4,29,2,2,4,4,28,2,2,2,11,27.166666666666668,21,4,16,2,4,21,40,132,35,133,265,4,48,2,0,2,7,68,0,2,0,12,32.833333333333336,9,23,1
2020-11-15,Eagles,Giants,22,0,9,1,3,21,37,190,23,156,346,3,18,0,0,0,11,74,1,1,0,10,28.283333333333335,22,5,14,1,2,21,28,231,36,151,382,3,13,0,0,0,7,64,2,3,0,11,31.716666666666665,17,27,1
2020-11-22,Eagles,Browns,19,2,12,2,2,21,35,209,25,106,315,5,26,1,2,3,5,33,2,4,0,13,28.266666666666666,17,4,14,0,2,12,22,187,40,137,324,3,17,1,0,1,3,53,1,3,1,13,31.733333333333334,17,22,1
2020-11-30,Seahawks,Eagles,18,8,17,0,3,26,46,180,14,70,250,6,41,0,1,1,9,79,1,3,0,11,27.05,20,2,10,0,2,22,31,225,30,76,301,2,5,0,0,0,8,83,2,4,0,12,32.95,23,17,0
2020-12-06,Eagles,Packers,17,4,13,1,1,11,27,161,25,117,278,7,27,0,1,1,4,40,0,0,1,9,28.35,20,5,12,1,1,25,34,288,25,149,437,2,7,0,0,0,5,30,2,2,0,10,31.65,16,30,1
2020-12-13,Saints,Eagles,21,4,13,2,4,17,30,167,36,246,413,0,0,1,0,1,6,27,2,3,0,12,30.266666666666666,20,5,12,0,1,28,38,262,20,96,358,5,29,1,1,2,8,52,1,1,0,11,29.733333333333334,21,24,1
2020-12-20,Eagles,Cardinals,26,6,18,3,4,24,44,305,29,117,422,6,33,0,0,0,9,69,3,4,0,13,32.21666666666667,26,3,10,1,2,28,37,423,30,103,526,1,9,2,1,3,9,83,3,5,0,13,27.783333333333335,26,33,1
2020-12-27,Eagles,Cowboys,24,7,17,1,2,21,39,326,29,151,477,3,16,1,2,3,12,115,1,3,0,13,29.366666666666667,22,6,13,0,0,22,30,362,34,151,513,2,15,0,1,1,5,73,2,5,0,13,30.633333333333333,17,37,1
2021-01-03,Commanders,Eagles,16,5,14,1,2,13,33,98,29,118,216,3,21,1,2,3,6,41,2,3,0,13,29.2,16,6,15,0,0,22,32,145,27,103,248,3,17,0,2,2,5,56,2,2,0,12,30.8,20,14,0
2021-09-12,Eagles,Falcons,24,6,13,0,2,27,35,261,31,173,434,1,3,0,0,0,14,89,3,3,0,11,31.033333333333335,19,3,14,1,3,21,35,136,26,124,260,3,28,0,0,0,12,99,0,2,0,12,28.966666666666665,32,6,0
2021-09-19,49ers,Eagles,18,5,12,0,1,12,24,177,29,151,328,2,13,0,0,0,8,57,1,2,0,9,25.1,23,6,14,1,1,22,30,189,38,117,306,0,0,0,0,0,5,60,2,2,0,9,34.9,17,11,0
2021-09-27,Eagles,Cowboys,12,4,12,0,2,25,39,303,12,64,367,2,23,0,2,2,13,86,2,2,1,12,25.033333333333335,27,6,12,1,2,21,26,220,41,160,380,4,18,1,0,1,4,37,4,5,1,13,34.96666666666667,21,41,1
2021-10-03,Chiefs,Eagles,30,6,12,1,2,32,48,358,19,103,461,3,29,0,0,0,9,49,3,6,0,8,29.133333333333333,31,9,10,0,0,24,30,271,32,200,471,1,7,0,1,1,7,46,5,5,0,8,30.866666666666667,42,30,0
