date,away,home,offensive_first_downs,offensive_third_down_conversions,offensive_third_down_opportunities,offensive_fourth_down_conversions,offensive_fourth_down_conversion_attempts,offensive_passing_completions,offensive_passing_attempts,offensive_passing_yards,offensive_rushing_attempts,offensive_rushing_yards,offensive_total_yards,offensive_sacks_taken,offensive_yards_lost_from_sacks,offensive_fumbles,offensive_interceptions,offensive_turnovers,offensive_penalties,offensive_penalty_yards,offensive_redzone_conversions,offensive_redzone_drives,team_def_st_td,offensive_drives,team_offensive_time_of_possession,defensive_first_downs_allowed,defensive_third_down_conversions_allowed,defensive_third_down_opportunities,defensive_fourth_down_conversions_allowed,defensive_fourth_down_conversion_attempts,defensive_passing_completions,defensive_passing_attempts,defensive_passing_yards_allowed,defensive_rushing_attempts,defensive_rushing_yards_allowed,defensive_total_yards_allowed,defensive_sacks,defensive_sack_yards,defensive_fumbles_forced,defensive_int_forced,defensive_turnovers_forced,opposing_team_team_penalties,opposing_team_penalty_yards,defensive_redzone_conversions,defensive_redzone_opportunities,opposing_team_def_st_td,opposing_team_drives,opposing_team_possession,points_scored,points_allowed,game_result
2014-11-09,Bears,Packers,21,3,12,0,4,23,40,256,24,55,311,4,27,1,2,3,11,163,0,2,1,14,30.316666666666663,21,6,13,2,2,19,32,319,32,132,451,0,0,1,0,1,5,50,3,6,2,13,29.683333333333337,14,55,1
2014-11-16,Vikings,Bears,24,10,17,2,3,31,43,330,31,138,468,0,0,0,2,2,7,60,1,2,0,10,38.63333333333333,10,2,11,2,2,18,28,147,16,96,243,2,11,0,1,1,2,18,1,2,0,10,21.366666666666667,13,21,1
2014-11-23,Buccaneers,Bears,12,4,16,0,0,17,27,112,26,92,204,3,18,1,0,1,6,45,3,3,0,15,29.833333333333332,17,7,17,0,1,25,48,301,22,66,367,5,40,2,2,4,9,87,1,3,0,15,30.166666666666668,13,21,1
2014-11-27,Bears,Lions,18,5,12,0,0,31,48,256,8,13,269,3,24,0,2,2,5,41,2,4,0,12,26.583333333333332,28,5,12,1,2,34,45,383,23,91,474,2,7,1,0,1,5,38,3,4,0,11,33.416666666666664,17,34,1
2014-12-04,Cowboys,Bears,23,2,10,3,3,32,46,341,15,35,376,0,0,1,1,2,9,54,3,4,0,11,27.533333333333335,21,7,14,2,2,21,26,203,35,194,397,1,2,0,0,0,8,97,4,6,0,10,32.46666666666667,41,28,0
2014-12-15,Saints,Bears,16,2,12,0,2,17,31,153,20,125,278,7,41,0,3,3,9,74,2,2,0,13,26.483333333333334,25,4,11,0,0,29,36,360,26,83,443,2,15,1,0,1,3,25,4,6,0,13,33.516666666666666,31,15,0
2014-12-21,Lions,Bears,17,5,15,1,3,23,39,170,22,64,234,2,11,0,1,1,5,86,1,2,0,10,28.066666666666663,22,5,13,2,2,22,39,229,26,138,367,4,14,1,2,3,7,60,2,6,0,10,31.933333333333337,20,14,0
2014-12-28,Bears,Vikings,12,4,15,2,3,23,36,165,21,99,264,2,7,0,0,0,8,50,0,2,0,9,31.55,15,8,15,0,1,17,25,190,33,121,311,3,19,0,1,1,4,25,0,2,0,10,28.45,9,13,1
2015-09-13,Packers,Bears,25,11,17,2,3,18,36,213,33,189,402,2,12,0,1,1,6,64,1,3,0,8,31.866666666666667,21,6,10,1,1,18,23,189,30,133,322,0,0,0,0,0,10,74,4,5,0,9,28.133333333333333,31,23,0
2015-09-20,Cardinals,Bears,18,2,12,0,1,22,32,226,28,109,335,2,15,0,2,2,14,170,1,2,0,13,29.933333333333337,21,5,9,1,1,17,24,185,28,115,300,0,0,1,1,2,8,58,4,4,3,11,30.066666666666663,48,23,0
2015-09-27,Bears,Seahawks,7,3,13,0,0,9,17,48,27,98,146,2,15,0,0,0,6,40,0,0,0,10,27.4,17,5,16,2,2,20,30,212,29,159,371,4,23,0,0,0,5,41,0,2,1,11,32.6,0,26,1
2015-10-04,Raiders,Bears,23,10,17,1,1,28,43,273,29,98,371,3,8,2,1,3,7,48,2,3,0,12,33.36666666666667,16,6,13,0,0,20,33,173,22,70,243,2,23,1,1,2,5,47,1,2,0,12,26.633333333333333,20,22,1
2015-10-11,Bears,Chiefs,21,6,14,0,1,26,45,241,26,87,328,2,11,1,0,1,6,49,1,2,0,12,33.61666666666667,16,5,14,0,0,16,30,170,25,117,287,3,11,0,0,0,3,49,1,3,2,11,26.383333333333333,18,17,0
2015-10-18,Bears,Lions,24,6,14,0,0,26,41,353,31,91,444,1,0,0,1,1,9,76,3,8,0,14,33.56666666666667,26,9,17,1,1,27,42,391,32,155,546,2,14,2,1,3,10,98,3,5,0,12,38.95,34,37,1
2015-11-01,Vikings,Bears,18,3,12,1,1,22,33,208,25,97,305,1,3,0,0,0,4,38,1,2,0,10,32.7,17,5,12,0,0,17,30,180,25,147,327,1,7,0,1,1,4,35,0,2,1,10,27.3,23,20,0
2015-11-09,Bears,Chargers,25,9,15,0,0,27,40,337,29,109,446,1,8,1,1,2,6,55,2,4,0,11,33.583333333333336,19,7,13,0,1,26,42,262,19,77,339,2,18,1,0,1,8,54,1,3,2,9,26.416666666666668,22,19,0
2015-11-15,Bears,Rams,17,3,12,1,1,19,24,244,37,153,397,2,14,2,0,2,4,44,2,6,0,13,34.36666666666667,12,4,14,0,2,17,37,191,21,94,285,1,9,1,1,2,8,57,1,2,0,14,25.633333333333333,37,13,0
2015-11-22,Broncos,Bears,19,4,12,0,1,18,32,261,25,86,347,2,4,1,1,2,0,0,1,4,0,11,26.783333333333335,21,6,14,0,1,20,27,219,36,170,389,5,31,0,0,0,8,118,1,3,0,12,33.21666666666667,17,15,0
2015-11-26,Bears,Packers,17,5,14,0,0,19,31,189,31,101,290,1,11,0,0,0,12,95,2,3,0,12,31.2,23,3,11,0,2,22,43,188,28,177,365,2,14,1,1,2,3,38,0,2,0,12,28.8,17,13,0
2015-12-06,49ers,Bears,20,8,17,0,0,18,31,194,42,170,364,1,8,0,1,1,8,72,2,3,0,13,37.4,13,7,16,0,0,18,32,170,23,121,291,4,26,0,0,0,6,50,1,1,2,13,24.766666666666666,26,20,0
2015-12-13,Commanders,Bears,20,5,11,0,0,19,31,290,22,87,377,3,25,1,0,1,7,79,2,2,0,10,25.633333333333333,24,7,12,0,0,24,31,275,33,99,374,3,25,0,1,1,8,63,3,3,0,11,34.36666666666667,24,21,0
2015-12-20,Bears,Vikings,21,5,12,1,1,26,37,199,20,94,293,5,32,1,1,2,6,39,2,2,0,11,27.833333333333332,20,8,12,0,0,17,20,221,36,129,350,1,10,0,0,0,4,45,4,4,0,9,32.166666666666664,17,38,1
2015-12-27,Bears,Buccaneers,21,6,15,0,0,20,27,153,39,174,327,1,3,0,0,0,3,25,2,4,0,12,37.05,19,2,8,0,0,15,29,285,25,104,389,1,10,2,1,3,4,47,1,2,0,12,22.95,26,21,0
2016-01-03,Lions,Bears,16,7,12,0,0,17,23,234,25,108,342,4,11,0,3,3,1,15,0,2,0,9,27.5,22,4,10,0,1,28,39,282,21,67,349,4,16,0,0,0,4,21,2,2,0,10,32.5,24,20,0
2016-09-11,Bears,Texans,14,4,13,0,2,16,29,185,20,73,258,5,31,0,1,1,4,30,2,2,0,12,23.683333333333337,17,12,20,0,0,22,35,215,35,129,344,2,16,0,1,1,6,69,1,3,0,13,36.31666666666667,14,23,1
2016-09-19,Eagles,Bears,16,4,10,0,1,21,29,220,18,64,284,3,15,2,1,3,7,60,1,3,1,11,23.916666666666668,21,3,15,3,3,21,34,180,32,100,280,2,10,0,0,0,5,34,3,6,0,12,36.083333333333336,29,14,0
2016-09-25,Bears,Cowboys,21,2,10,1,1,30,49,312,14,78,390,1,5,2,0,2,6,45,2,4,0,11,24.683333333333337,25,5,11,1,1,19,24,248,41,199,447,0,0,1,0,1,4,45,4,4,0,10,35.31666666666667,17,31,1
2016-10-02,Lions,Bears,23,5,13,0,1,28,36,294,29,114,408,2,8,0,0,0,8,55,2,3,0,11,33.233333333333334,16,4,12,0,0,23,36,197,18,66,263,2,16,0,2,2,10,76,0,1,0,9,26.766666666666666,14,17,1
2016-10-09,Bears,Colts,25,2,9,0,1,33,43,397,19,125,522,0,0,1,0,1,10,80,1,3,0,11,30.083333333333332,20,3,12,1,1,28,39,298,21,98,396,5,24,0,0,0,9,68,1,2,0,11,29.916666666666668,23,29,1
2016-10-16,Jaguars,Bears,22,7,17,0,1,30,49,297,27,92,389,1,5,0,0,0,10,87,1,4,0,11,35.78333333333333,20,2,10,0,0,20,33,263,20,54,317,2,8,1,1,2,5,50,1,3,0,12,24.216666666666665,17,16,0
2016-10-20,Bears,Packers,13,2,8,0,0,10,26,120,18,69,189,1,10,0,2,2,10,108,0,0,2,9,20.4,32,9,16,1,2,39,56,303,23,103,406,2,23,1,0,1,9,56,3,6,0,10,39.6,10,26,1
2016-10-31,Vikings,Bears,19,7,14,0,0,20,31,245,29,158,403,1,7,0,0,0,2,20,2,4,0,10,32.68333333333333,15,2,13,2,2,23,37,201,18,57,258,5,27,0,0,0,1,10,0,1,0,10,27.316666666666663,10,20,1
2016-11-13,Bears,Buccaneers,15,2,11,0,0,16,30,161,20,122,283,4,21,2,2,4,9,74,0,1,0,13,22.85,22,8,15,0,0,23,33,280,31,80,360,4,32,0,1,1,9,85,2,4,2,11,37.15,10,36,1
2016-11-20,Bears,Giants,17,4,12,0,0,17,30,222,25,93,315,4,30,0,1,1,5,40,2,2,0,11,30.483333333333334,19,5,14,2,2,21,36,227,29,102,329,0,0,0,0,0,4,35,3,3,0,12,29.516666666666666,16,22,1
2016-11-27,Titans,Bears,25,9,17,1,3,28,54,316,22,95,411,0,0,0,2,2,7,48,3,6,0,11,30.583333333333332,18,5,11,0,0,15,23,226,29,149,375,0,0,0,0,0,6,118,2,4,0,11,29.416666666666668,27,21,0
2016-12-04,49ers,Bears,19,6,14,0,0,11,18,184,40,142,326,1,8,1,0,1,5,40,3,4,0,12,31.3,10,4,14,0,0,5,15,6,34,141,147,6,33,0,0,0,11,106,0,2,0,12,28.7,6,26,1
2016-12-11,Bears,Lions,16,4,10,0,1,20,32,204,17,92,296,1,8,0,0,0,11,139,0,1,1,8,25.716666666666665,25,6,12,0,0,21,35,209,28,114,323,3,14,0,2,2,7,55,2,4,0,9,34.28333333333333,17,20,1
2016-12-18,Packers,Bears,29,3,8,0,0,30,43,354,19,95,449,1,8,1,3,4,6,40,3,5,0,11,27.216666666666665,20,3,10,0,1,19,31,225,23,226,451,4,27,0,0,0,8,64,2,5,0,11,32.78333333333333,30,27,0
2016-12-24,Commanders,Bears,31,7,10,1,1,24,40,318,26,140,458,1,5,0,5,5,4,52,2,3,0,11,27.416666666666668,21,8,13,0,1,18,29,270,35,208,478,0,0,0,0,0,7,73,4,7,0,11,32.583333333333336,41,21,0
2017-01-01,Bears,Vikings,19,2,9,1,2,13,20,140,37,183,323,2,9,3,2,5,6,49,1,4,0,10,29.8,21,6,12,0,1,25,34,250,28,124,374,0,0,0,1,1,2,15,3,4,2,10,30.2,10,38,1
2017-09-10,Falcons,Bears,20,5,13,1,2,26,40,176,19,125,301,4,37,0,0,0,4,40,2,3,0,9,29.433333333333337,18,5,11,0,0,21,30,308,23,64,372,2,13,0,0,0,8,73,1,3,0,10,30.566666666666663,23,17,0
2017-09-17,Bears,Buccaneers,19,7,14,0,2,31,45,290,16,20,310,1,11,2,2,4,8,59,1,3,0,9,26.816666666666663,22,8,15,0,0,18,31,194,34,117,311,2,10,1,0,1,4,34,2,5,2,10,33.18333333333333,7,29,1
2017-09-24,Steelers,Bears,18,4,12,0,0,15,22,84,38,222,306,2,17,1,1,2,10,73,3,4,0,13,33.983333333333334,19,4,11,0,0,22,39,212,17,70,282,3,23,2,0,2,6,40,2,4,0,11,27.566666666666663,17,23,1
2017-09-28,Bears,Packers,20,5,12,2,2,21,33,205,30,103,308,1,13,2,2,4,8,62,2,2,0,11,31.85,17,7,14,1,1,19,27,169,24,91,260,2,10,0,0,0,7,55,5,5,0,11,28.15,14,35,1
2017-10-09,Vikings,Bears,16,3,12,1,1,13,26,159,29,115,274,1,7,1,1,2,8,55,0,0,0,12,28.6,17,6,15,0,0,22,32,141,31,159,300,4,35,0,0,0,9,69,1,3,0,12,31.4,20,17,0
2017-10-15,Bears,Ravens,18,5,17,0,0,9,17,111,54,231,342,4,23,2,0,2,5,44,0,1,2,16,36.75,16,3,18,1,1,24,41,166,26,125,291,3,14,1,2,3,8,69,0,2,2,15,31.15,27,24,0
2017-10-22,Panthers,Bears,5,2,11,0,0,4,7,85,26,68,153,4,22,0,0,0,5,40,0,1,4,9,21.416666666666668,20,6,15,0,1,21,34,185,30,108,293,5,26,1,2,3,4,35,0,2,0,11,38.583333333333336,3,17,1
2017-10-29,Bears,Saints,17,8,17,0,1,14,32,150,31,157,307,2,14,0,1,1,4,31,1,2,0,11,28.616666666666667,19,2,9,0,0,23,28,286,30,101,387,2,13,2,0,2,7,51,2,3,0,12,31.383333333333333,12,20,1
2017-11-12,Packers,Bears,14,4,14,0,1,21,35,268,17,55,323,5,29,1,0,1,8,78,0,0,0,11,26.116666666666667,18,7,16,1,1,18,25,182,37,160,342,3,30,0,0,0,5,35,1,3,0,11,33.88333333333333,23,16,0
2017-11-19,Lions,Bears,25,3,9,1,1,18,30,176,30,222,398,1,3,1,0,1,5,64,3,4,0,11,29.4,20,3,10,0,0,21,31,287,24,65,352,3,12,1,0,1,6,49,1,2,2,10,30.6,27,24,0
2017-11-26,Bears,Eagles,8,3,13,0,2,17,33,134,14,6,140,2,13,0,2,2,9,56,0,0,0,12,22.866666666666667,24,7,16,3,4,26,39,244,33,176,420,1,4,3,0,3,11,70,3,5,1,11,37.13333333333333,3,31,1
2017-12-03,49ers,Bears,8,5,10,0,0,12,15,85,19,62,147,2,17,0,0,0,4,29,1,1,1,8,21.216666666666665,23,10,18,0,0,26,37,278,34,110,388,2,15,0,1,1,8,53,0,5,0,8,38.78333333333333,15,14,0
2017-12-10,Bears,Bengals,29,4,11,1,2,25,32,250,38,232,482,2,21,0,0,0,10,74,3,5,0,11,38.15,14,3,12,0,2,18,37,164,13,70,234,3,24,1,1,2,7,56,1,1,0,11,21.85,33,7,0
2017-12-16,Bears,Lions,22,5,12,0,1,31,46,306,15,43,349,2,8,0,3,3,13,97,1,2,0,10,30.916666666666668,18,6,13,0,0,25,33,202,20,91,293,4,35,1,0,1,8,58,2,3,0,11,29.083333333333332,10,20,1
2017-12-24,Browns,Bears,16,7,16,1,1,14,23,161,31,97,258,5,32,0,0,0,4,25,3,3,0,12,33.233333333333334,12,4,13,0,1,18,36,178,20,76,254,1,4,1,2,3,8,60,0,0,0,12,26.766666666666666,3,20,1
2017-12-31,Bears,Vikings,12,1,12,0,2,20,37,171,15,30,201,1,7,0,0,0,10,116,0,2,0,11,24.083333333333332,21,5,13,0,0,21,29,180,36,147,327,2,9,0,0,0,12,103,3,3,0,13,35.916666666666664,10,23,1
2018-09-09,Bears,Packers,18,7,17,0,2,23,35,155,27,139,294,4,16,1,0,1,5,35,1,4,2,10,33.36666666666667,16,5,13,0,1,24,37,301,18,69,370,4,40,1,1,2,8,72,1,2,0,12,26.633333333333333,23,24,1
2018-09-17,Seahawks,Bears,20,5,12,1,1,25,34,185,27,86,271,2,15,0,2,2,7,55,2,3,2,11,34.4,17,5,13,0,0,22,36,202,22,74,276,6,24,1,1,2,5,37,2,2,0,12,25.6,17,24,1
2018-09-23,Bears,Cardinals,21,5,14,1,1,24,35,194,31,122,316,3,26,1,1,2,7,45,1,3,0,11,36.35,13,3,10,0,1,17,26,168,18,53,221,4,25,1,3,4,6,43,0,0,0,11,23.65,16,14,0
2018-09-30,Buccaneers,Bears,28,4,8,0,0,19,26,344,31,139,483,1,10,0,0,0,4,38,4,4,0,11,28.1,16,3,12,2,2,25,38,251,18,60,311,4,20,0,3,3,11,99,1,3,0,10,31.9,10,48,1
2018-10-14,Bears,Dolphins,23,8,12,0,1,22,31,303,31,164,467,2,13,2,1,3,6,58,2,4,0,13,33.416666666666664,23,8,17,0,0,28,44,380,31,161,541,0,0,1,2,3,7,67,1,3,0,13,36.583333333333336,28,31,1
2018-10-21,Patriots,Bears,29,8,16,1,1,26,50,319,25,134,453,2,14,0,2,2,5,40,4,4,0,14,30.15,21,6,13,1,1,25,36,273,27,108,381,1,4,2,1,3,7,64,3,4,2,12,29.85,38,31,0
2018-10-28,Jets,Bears,22,4,12,1,1,16,29,216,34,179,395,2,4,0,0,0,2,25,2,3,0,10,32.733333333333334,12,3,14,1,1,14,29,150,24,57,207,1,3,0,0,0,8,45,1,1,0,11,27.266666666666666,10,24,1
2018-11-04,Bears,Bills,11,3,11,0,0,12,20,126,25,64,190,1,9,0,1,1,14,129,3,4,4,12,25.95,22,6,18,1,3,31,49,166,28,98,264,4,22,1,3,4,10,163,1,1,0,14,34.05,41,9,0
2018-11-11,Lions,Bears,20,4,10,0,0,23,30,348,22,54,402,1,7,0,0,0,6,46,2,3,0,11,28.0,24,4,15,4,5,25,42,229,24,76,305,6,45,1,2,3,6,41,3,3,0,12,32.0,22,34,1
2018-11-18,Vikings,Bears,24,6,12,0,0,20,31,160,39,148,308,1,5,1,2,3,5,46,1,2,2,11,34.483333333333334,19,5,12,1,1,30,46,246,14,22,268,2,16,1,2,3,4,50,2,5,0,11,25.516666666666666,20,25,1
2018-11-22,Bears,Lions,19,3,10,0,0,28,38,226,15,38,264,4,12,1,0,1,3,20,2,2,2,10,27.233333333333334,17,5,14,1,2,28,38,222,24,111,333,2,14,0,2,2,5,54,2,4,0,11,32.766666666666666,23,16,0
2018-12-02,Bears,Giants,23,2,15,4,5,27,40,258,32,118,376,5,28,1,2,3,8,58,3,5,0,15,33.96666666666667,18,6,17,2,2,20,36,197,29,141,338,3,22,0,1,1,12,107,1,2,2,13,33.21666666666667,27,30,1
2018-12-09,Rams,Bears,17,7,16,0,0,16,30,100,35,194,294,1,10,0,3,3,6,45,1,3,0,12,36.81666666666667,14,3,12,1,3,21,45,162,13,52,214,3,25,0,4,4,9,57,0,2,0,13,23.183333333333337,6,15,1
2018-12-16,Packers,Bears,19,3,10,0,1,20,28,232,29,100,332,1,3,1,0,1,4,24,3,4,0,11,30.383333333333333,19,5,14,1,1,25,42,235,19,88,323,5,39,0,1,1,7,48,1,4,0,11,29.616666666666667,17,24,1
2018-12-23,Bears,49ers,20,5,11,1,1,25,29,235,28,90,325,3,11,2,0,2,4,30,2,3,0,9,35.5,15,7,14,0,1,22,38,232,15,47,279,1,9,0,1,1,6,45,0,3,0,9,24.5,14,9,0
2018-12-30,Bears,Vikings,17,8,14,0,1,18,26,163,37,169,332,0,0,0,0,0,11,102,3,3,0,11,37.13333333333333,12,1,11,1,4,20,33,101,15,63,164,4,31,0,0,0,3,30,1,1,0,10,22.866666666666667,24,10,0
2019-09-05,Packers,Bears,16,3,15,0,2,26,45,208,15,46,254,5,20,0,1,1,10,107,0,1,0,12,28.95,13,2,12,0,0,18,30,166,22,47,213,5,37,0,0,0,10,71,1,2,0,13,31.05,10,3,0
2019-09-15,Bears,Broncos,18,3,11,1,1,16,27,120,29,153,273,0,0,0,0,0,7,65,1,1,0,10,27.016666666666666,27,3,14,3,3,35,50,282,24,90,372,2,10,0,1,1,10,81,1,3,0,9,32.983333333333334,16,14,0
2019-09-23,Bears,Commanders,21,8,13,0,0,25,31,208,24,90,298,3,23,0,1,1,9,59,2,3,2,9,31.6,25,3,9,2,3,30,43,287,21,69,356,4,45,2,3,5,9,61,2,5,0,11,28.4,31,15,0
2019-09-29,Vikings,Bears,17,5,16,2,3,24,33,197,33,72,269,1,7,0,0,0,7,50,1,4,0,10,35.45,15,5,13,1,2,27,36,182,16,40,222,6,51,2,0,2,7,55,1,1,0,10,24.55,6,16,1
2019-10-06,Bears,Raiders,15,4,11,0,0,22,30,194,17,42,236,4,37,0,2,2,10,75,3,3,0,11,25.283333333333335,25,6,12,1,1,25,32,229,39,169,398,0,0,2,0,2,6,69,3,5,0,11,34.71666666666667,21,24,1
2019-10-20,Saints,Bears,16,2,12,1,2,34,54,235,7,17,252,2,16,2,0,2,3,10,2,2,1,14,22.566666666666663,24,7,15,0,0,23,38,273,35,151,424,1,8,0,0,0,4,35,4,6,0,14,37.43333333333333,36,25,0
2019-10-27,Chargers,Bears,26,5,14,1,1,23,35,226,38,162,388,4,27,1,1,2,5,42,1,5,0,11,38.0,11,2,10,0,0,19,29,195,12,36,231,1,6,0,1,1,8,53,2,4,0,10,22.0,17,16,0
2019-11-03,Bears,Eagles,10,2,10,0,0,10,21,102,18,62,164,3,23,1,0,1,9,70,2,2,0,10,19.7,26,8,18,1,1,26,39,227,35,146,373,4,12,0,0,0,8,75,2,4,0,12,40.3,14,22,1
2019-11-10,Lions,Bears,13,2,12,1,1,16,23,145,24,81,226,5,28,0,0,0,7,57,2,2,0,12,28.1,21,7,18,0,2,27,46,259,27,98,357,2,10,0,1,1,8,76,0,1,0,13,31.9,13,20,1
2019-11-17,Bears,Rams,17,6,17,0,2,25,47,193,24,74,267,3,6,0,1,1,2,25,1,1,0,12,32.733333333333334,13,3,10,0,0,11,18,173,34,110,283,0,0,1,1,2,6,34,2,3,0,13,27.266666666666666,7,17,1
2019-11-24,Giants,Bears,20,4,15,0,0,25,41,270,26,65,335,2,8,0,2,2,6,40,1,4,0,13,33.18333333333333,14,1,12,2,4,21,36,134,21,109,243,1,16,1,0,1,6,35,2,2,0,13,26.816666666666663,14,19,1
2019-11-28,Bears,Lions,22,5,10,0,1,29,38,331,23,88,419,1,7,0,1,1,10,89,3,4,0,10,30.833333333333332,19,8,16,0,1,22,38,259,27,105,364,2,21,0,1,1,9,85,1,3,0,11,29.166666666666668,24,20,0
2019-12-05,Cowboys,Bears,24,7,12,0,0,23,31,231,34,151,382,2,13,1,1,2,4,30,3,5,0,12,32.3,22,6,15,2,3,27,49,326,22,82,408,2,8,0,0,0,6,52,3,4,0,12,27.7,24,31,1
2019-12-15,Bears,Packers,20,9,20,0,3,29,53,319,27,96,415,3,15,1,2,3,4,35,1,3,0,13,34.36666666666667,12,5,15,1,3,16,33,192,24,100,292,1,11,0,0,0,4,30,1,1,0,12,25.633333333333333,13,21,1
2019-12-22,Chiefs,Bears,18,5,12,0,3,18,34,133,22,101,234,3,24,0,0,0,7,50,0,1,0,8,26.6,25,6,11,0,0,23,33,244,29,106,350,1,7,0,0,0,9,71,3,4,0,8,33.4,26,3,0
2019-12-29,Bears,Vikings,24,7,16,1,2,26,37,179,34,158,337,4,28,1,0,1,3,34,1,5,0,9,37.666666666666664,14,4,9,0,0,12,21,126,26,174,300,0,0,1,2,3,3,40,1,5,0,10,22.333333333333332,21,19,0
2020-09-13,Bears,Lions,26,2,11,1,2,20,36,214,28,149,363,1,28,0,0,0,6,48,2,4,0,12,29.083333333333332,25,6,16,0,0,24,42,288,29,138,426,1,9,0,1,1,8,77,2,5,0,12,30.916666666666668,27,23,0
2020-09-20,Giants,Bears,18,9,16,1,1,18,28,169,32,135,304,4,21,0,2,2,5,48,1,2,0,9,34.483333333333334,22,3,13,3,3,25,40,220,18,75,295,4,21,1,1,2,3,10,1,3,0,10,25.516666666666666,13,17,1
2020-09-27,Bears,Falcons,24,4,15,1,2,29,51,307,25,130,437,2,9,0,2,2,10,80,2,4,0,14,34.833333333333336,22,4,13,0,0,19,38,227,25,144,371,2,11,0,1,1,7,75,2,4,0,14,25.166666666666668,30,26,0
2020-10-04,Colts,Bears,16,4,14,0,0,26,42,241,16,28,269,1,8,0,1,1,8,103,1,2,0,11,27.533333333333335,18,8,19,1,2,16,29,186,38,103,289,1,4,0,0,0,8,76,1,4,0,11,32.46666666666667,19,11,0
2020-10-08,Buccaneers,Bears,18,3,10,0,0,30,42,208,14,35,243,3,35,0,1,1,6,66,2,3,0,11,28.466666666666665,18,4,14,1,2,25,41,233,20,106,339,3,20,1,0,1,11,109,1,3,0,11,31.533333333333335,19,20,1
2020-10-18,Bears,Panthers,22,7,14,0,0,23,39,198,25,63,261,0,0,0,1,1,10,92,2,4,0,11,28.9,23,3,13,1,2,16,29,191,29,112,303,4,25,1,2,3,8,69,1,3,0,11,31.1,23,16,0
2020-10-26,Bears,Rams,14,4,14,1,4,28,40,230,17,49,279,4,31,0,2,2,6,46,0,2,2,11,27.416666666666668,24,4,13,0,0,23,33,211,34,160,371,1,9,1,0,1,4,46,3,4,0,13,32.583333333333336,10,24,1
2020-11-01,Saints,Bears,18,5,15,2,3,28,41,233,23,96,329,5,39,0,1,1,7,53,1,2,0,12,33.15,23,2,13,2,3,31,41,272,30,122,394,1,8,0,0,0,5,45,1,4,0,13,35.25,26,23,0
2020-11-08,Bears,Titans,22,2,15,3,4,36,52,319,20,56,375,3,16,2,0,2,5,35,2,3,0,13,33.9,11,6,15,0,0,10,21,136,31,92,228,3,22,0,0,0,6,57,1,1,2,12,26.1,17,24,1
2020-11-16,Vikings,Bears,10,2,11,0,2,16,31,108,17,41,149,2,16,1,1,2,1,5,0,1,1,11,24.166666666666668,19,8,15,0,0,25,36,286,33,99,385,1,6,1,1,2,4,35,2,3,0,13,35.833333333333336,19,13,0
2020-11-29,Bears,Packers,26,4,10,1,1,26,46,229,16,121,350,3,13,1,2,3,5,45,3,4,0,9,22.266666666666666,28,6,11,3,3,21,29,211,39,182,393,0,0,0,0,0,3,17,4,5,2,9,37.733333333333334,25,41,1
2020-12-06,Lions,Bears,26,4,11,0,1,26,34,249,31,140,389,2,18,1,0,1,3,20,4,4,0,11,32.3,24,6,11,1,2,27,42,400,22,60,460,2,2,0,1,1,7,45,3,3,0,12,27.7,34,30,0
2020-12-13,Texans,Bears,23,3,10,0,0,24,33,241,23,169,410,3,26,0,0,0,7,44,3,4,0,11,29.566666666666663,17,7,14,1,3,21,30,155,27,108,263,7,64,2,0,2,6,50,1,2,0,11,30.433333333333337,7,36,1
2020-12-20,Bears,Vikings,23,6,12,0,0,15,21,198,42,199,397,1,4,0,1,1,4,36,3,5,0,10,32.983333333333334,26,4,11,0,2,24,35,249,28,158,407,3,22,0,1,1,1,5,2,4,0,10,27.016666666666666,33,27,0
2020-12-27,Bears,Jaguars,28,6,12,2,2,24,36,263,33,128,391,1,2,0,1,1,4,40,4,6,0,12,33.0,14,5,12,0,0,24,37,203,16,76,279,1,8,0,2,2,10,115,0,1,0,11,27.0,41,17,0
2021-01-03,Packers,Bears,21,6,15,5,6,33,42,248,31,108,356,1,4,1,1,2,1,16,1,5,0,9,35.483333333333334,17,4,7,0,0,19,24,237,19,79,316,1,3,1,0,1,4,30,4,4,0,8,24.516666666666666,35,16,0
2021-09-12,Bears,Rams,24,5,11,0,4,29,40,188,26,134,322,3,28,1,1,2,3,35,2,3,0,8,35.233333333333334,18,6,11,1,1,20,26,312,23,74,386,1,9,0,0,0,4,36,2,4,0,9,24.766666666666666,14,34,1
2021-09-19,Bengals,Bears,16,6,15,0,1,15,24,83,34,123,206,3,33,0,1,1,8,70,1,3,1,10,31.35,14,6,13,0,1,19,30,179,20,69,248,5,28,1,3,4,4,57,1,1,0,11,28.65,17,20,1
2021-09-26,Bears,Browns,6,1,11,0,1,6,20,1,13,46,47,9,67,0,0,0,5,44,0,1,0,11,20.433333333333337,26,8,17,1,3,19,31,203,42,215,418,5,43,0,0,0,7,98,1,4,0,11,39.56666666666667,6,26,1
2021-10-03,Lions,Bears,20,1,8,1,1,11,17,185,39,188,373,1,24,0,1,1,7,61,3,4,0,10,28.716666666666665,23,4,11,1,3,24,38,261,25,90,351,4,38,2,0,2,4,26,1,5,0,9,31.283333333333335,14,24,1
2021-10-10,Bears,Raiders,19,6,13,0,0,13,21,109,37,143,252,2,10,0,0,0,8,70,2,2,0,10,32.03333333333333,16,5,14,1,3,22,35,188,22,71,259,3,18,0,1,1,10,82,1,2,0,10,27.966666666666665,20,9,0
